CustomerID,orderID,Item,period
280,3810,M,"(100, 95)"
280,3811,M,"(40, 43)"
280,3812,S,"(30, 33)"
280,3813,M,"(30, 33)"
280,3814,T,"(100, 96)"
280,3815,M,"(30, 32)"
280,3816,S,"(30, 28)"
280,3817,M,"(30, 29)"
280,3818,M,"(40, 31)"
280,3819,T,"(30, 24)"
281,3820,M,"(30, 39)"
281,3821,T,"(40, 42)"
281,3822,S,"(40, 41)"
281,3823,M,"(30, 29)"
281,3824,T,"(100, 97)"
281,3825,S,"(40, 38)"
281,3826,T,"(60, 57)"
281,3827,M,"(30, 31)"
281,3828,T,"(60, 61)"
281,3829,S,"(75, 75)"
281,3830,S,"(75, 81)"
281,3831,S,"(100, 103)"
281,3832,T,"(30, 32)"
282,3833,T,"(30, 37)"
282,3834,M,"(30, 32)"
282,3835,T,"(30, 32)"
282,3836,S,"(30, 28)"
282,3837,S,"(100, 97)"
282,3838,M,"(60, 66)"
282,3839,M,"(100, 103)"
282,3840,M,"(75, 74)"
282,3841,M,"(60, 61)"
283,3842,T,"(60, 60)"
283,3843,T,"(60, 66)"
283,3844,T,"(30, 25)"
283,3845,S,"(100, 96)"
283,3846,M,"(60, 60)"
283,3847,M,"(100, 97)"
283,3848,M,"(100, 98)"
283,3849,M,"(30, 29)"
283,3850,S,"(30, 27)"
283,3851,M,"(100, 96)"
283,3852,S,"(100, 100)"
283,3853,M,"(60, 61)"
283,3854,S,"(100, 105)"
283,3855,T,"(60, 56)"
283,3856,M,"(60, 59)"
283,3857,S,"(100, 104)"
283,3858,T,"(100, 94)"
283,3859,T,"(30, 33)"
284,3860,S,"(40, 29)"
284,3861,T,"(40, 42)"
284,3862,M,"(30, 33)"
284,3863,T,"(100, 98)"
284,3864,S,"(100, 105)"
284,3865,T,"(100, 99)"
284,3866,T,"(100, 99)"
284,3867,T,"(60, 55)"
284,3868,M,"(75, 71)"
284,3869,T,"(100, 99)"
284,3870,M,"(75, 77)"
285,3871,T,"(30, 31)"
285,3872,S,"(30, 32)"
285,3873,M,"(30, 24)"
285,3874,S,"(100, 97)"
285,3875,S,"(30, 35)"
285,3876,M,"(30, 29)"
285,3877,T,"(100, 93)"
285,3878,S,"(60, 61)"
285,3879,S,"(75, 75)"
285,3880,M,"(30, 17)"
285,3881,T,"(60, 66)"
286,3882,S,"(30, 28)"
286,3883,S,"(100, 107)"
286,3884,T,"(30, 31)"
286,3885,S,"(60, 57)"
286,3886,M,"(75, 70)"
286,3887,M,"(60, 57)"
286,3888,T,"(75, 72)"
286,3889,T,"(75, 72)"
287,3890,T,"(30, 31)"
287,3891,S,"(30, 33)"
287,3892,M,"(75, 75)"
287,3893,T,"(100, 105)"
287,3894,M,"(75, 73)"
287,3895,M,"(75, 73)"
287,3896,M,"(60, 55)"
287,3897,M,"(100, 104)"
287,3898,S,"(30, 17)"
288,3899,N,"(100, 93)"
288,3900,P,"(60, 53)"
288,3901,P,"(75, 77)"
288,3902,O,"(75, 71)"
288,3903,O,"(75, 72)"
288,3904,O,"(40, 33)"
288,3905,N,"(30, 22)"
288,3906,O,"(60, 62)"
288,3907,O,"(100, 95)"
288,3908,N,"(75, 74)"
288,3909,P,"(40, 37)"
288,3910,P,"(60, 56)"
288,3911,N,"(30, 28)"
288,3912,P,"(100, 97)"
288,3913,P,"(30, 23)"
288,3914,N,"(100, 100)"
289,3915,T,"(60, 64)"
289,3916,T,"(30, 30)"
289,3917,S,"(40, 45)"
289,3918,S,"(30, 25)"
289,3919,T,"(30, 24)"
289,3920,T,"(30, 28)"
289,3921,T,"(100, 94)"
289,3922,S,"(30, 25)"
289,3923,S,"(30, 29)"
289,3924,S,"(30, 24)"
289,3925,T,"(100, 97)"
289,3926,S,"(75, 80)"
289,3927,M,"(75, 75)"
289,3928,M,"(30, 33)"
289,3929,T,"(60, 60)"
290,3930,S,"(100, 102)"
290,3931,T,"(75, 69)"
290,3932,T,"(100, 104)"
290,3933,S,"(30, 29)"
290,3934,S,"(75, 77)"
290,3935,M,"(75, 68)"
290,3936,T,"(100, 96)"
290,3937,S,"(60, 59)"
290,3938,S,"(75, 83)"
290,3939,T,"(75, 80)"
290,3940,S,"(75, 80)"
290,3941,M,"(100, 102)"
290,3942,M,"(30, 32)"
290,3943,S,"(30, 34)"
290,3944,M,"(40, 36)"
290,3945,S,"(40, 43)"
290,3946,M,"(30, 35)"
290,3947,S,"(30, 31)"
290,3948,S,"(75, 66)"
290,3949,M,"(30, 30)"
291,3950,S,"(60, 57)"
291,3951,T,"(30, 22)"
291,3952,S,"(30, 30)"
291,3953,M,"(60, 51)"
291,3954,S,"(60, 57)"
291,3955,S,"(40, 34)"
291,3956,S,"(30, 34)"
291,3957,T,"(100, 93)"
291,3958,T,"(40, 45)"
291,3959,M,"(40, 38)"
292,3960,N,"(100, 97)"
292,3961,N,"(30, 36)"
292,3962,O,"(100, 100)"
292,3963,N,"(100, 97)"
292,3964,N,"(30, 42)"
292,3965,O,"(60, 55)"
292,3966,N,"(30, 31)"
292,3967,P,"(100, 94)"
292,3968,P,"(100, 97)"
292,3969,N,"(100, 107)"
293,3970,T,"(75, 69)"
293,3971,S,"(30, 25)"
293,3972,T,"(75, 79)"
293,3973,M,"(75, 80)"
293,3974,T,"(75, 72)"
293,3975,S,"(30, 34)"
293,3976,T,"(100, 104)"
293,3977,S,"(75, 71)"
293,3978,S,"(60, 66)"
293,3979,T,"(60, 65)"
293,3980,T,"(30, 30)"
293,3981,S,"(100, 109)"
294,3982,S,"(30, 25)"
294,3983,M,"(100, 103)"
294,3984,M,"(100, 102)"
294,3985,S,"(75, 80)"
294,3986,T,"(100, 107)"
294,3987,S,"(100, 104)"
294,3988,T,"(100, 93)"
294,3989,M,"(75, 78)"
294,3990,S,"(100, 89)"
294,3991,T,"(60, 62)"
294,3992,S,"(30, 26)"
294,3993,M,"(30, 23)"
294,3994,M,"(100, 96)"
294,3995,S,"(60, 57)"
295,3996,T,"(30, 29)"
295,3997,S,"(30, 26)"
295,3998,M,"(100, 99)"
295,3999,M,"(30, 22)"
295,4000,T,"(30, 29)"
295,4001,S,"(40, 41)"
295,4002,S,"(60, 56)"
295,4003,T,"(60, 61)"
295,4004,T,"(75, 69)"
295,4005,T,"(75, 79)"
295,4006,T,"(75, 69)"
296,4007,S,"(60, 52)"
296,4008,T,"(30, 35)"
296,4009,T,"(40, 36)"
296,4010,T,"(75, 70)"
296,4011,T,"(75, 72)"
296,4012,M,"(100, 89)"
296,4013,M,"(30, 40)"
296,4014,T,"(100, 109)"
296,4015,T,"(100, 100)"
296,4016,T,"(75, 77)"
296,4017,T,"(100, 100)"
296,4018,S,"(30, 30)"
296,4019,M,"(30, 33)"
296,4020,S,"(40, 40)"
296,4021,M,"(40, 48)"
296,4022,T,"(75, 66)"
296,4023,S,"(30, 38)"
296,4024,M,"(60, 60)"
296,4025,T,"(100, 105)"
297,4026,O,"(75, 71)"
297,4027,P,"(100, 90)"
297,4028,P,"(100, 100)"
297,4029,P,"(30, 28)"
297,4030,O,"(40, 44)"
297,4031,O,"(30, 32)"
297,4032,O,"(60, 56)"
297,4033,P,"(100, 101)"
297,4034,P,"(30, 27)"
297,4035,O,"(100, 99)"
297,4036,O,"(30, 33)"
297,4037,O,"(75, 71)"
297,4038,N,"(75, 79)"
297,4039,N,"(100, 96)"
297,4040,N,"(40, 47)"
297,4041,N,"(30, 25)"
297,4042,P,"(30, 30)"
297,4043,P,"(30, 28)"
298,4044,T,"(30, 35)"
298,4045,T,"(30, 35)"
298,4046,M,"(100, 91)"
298,4047,S,"(30, 36)"
298,4048,T,"(100, 107)"
298,4049,T,"(100, 93)"
298,4050,T,"(60, 57)"
298,4051,S,"(60, 57)"
298,4052,T,"(60, 57)"
298,4053,M,"(100, 92)"
298,4054,M,"(30, 26)"
298,4055,S,"(60, 53)"
299,4056,M,"(30, 27)"
299,4057,T,"(30, 23)"
299,4058,T,"(30, 25)"
299,4059,S,"(100, 106)"
299,4060,S,"(75, 76)"
299,4061,T,"(60, 53)"
299,4062,T,"(60, 57)"
299,4063,S,"(30, 24)"
299,4064,T,"(75, 82)"
299,4065,M,"(100, 93)"
299,4066,S,"(60, 63)"
299,4067,T,"(100, 95)"
299,4068,T,"(75, 73)"
299,4069,T,"(60, 58)"
300,4070,M,"(40, 44)"
300,4071,T,"(60, 61)"
300,4072,S,"(100, 102)"
300,4073,S,"(30, 30)"
300,4074,S,"(30, 28)"
300,4075,T,"(30, 24)"
300,4076,T,"(100, 94)"
300,4077,T,"(75, 64)"
300,4078,S,"(100, 101)"
300,4079,S,"(75, 69)"
300,4080,T,"(40, 42)"
301,4081,S,"(40, 35)"
301,4082,S,"(60, 61)"
301,4083,M,"(30, 29)"
301,4084,S,"(30, 34)"
301,4085,S,"(100, 102)"
301,4086,M,"(100, 93)"
301,4087,S,"(30, 34)"
301,4088,S,"(30, 33)"
301,4089,M,"(30, 32)"
301,4090,M,"(60, 61)"
301,4091,S,"(75, 73)"
302,4092,S,"(40, 41)"
302,4093,T,"(40, 36)"
302,4094,M,"(60, 59)"
302,4095,S,"(75, 73)"
302,4096,T,"(100, 101)"
302,4097,S,"(60, 60)"
302,4098,M,"(60, 54)"
302,4099,T,"(60, 67)"
302,4100,M,"(60, 57)"
302,4101,S,"(100, 100)"
302,4102,T,"(75, 72)"
302,4103,M,"(30, 29)"
302,4104,S,"(30, 30)"
302,4105,T,"(30, 25)"
303,4106,S,"(30, 30)"
303,4107,T,"(40, 44)"
303,4108,S,"(60, 58)"
303,4109,S,"(100, 95)"
303,4110,M,"(100, 102)"
303,4111,M,"(60, 59)"
303,4112,M,"(100, 94)"
303,4113,M,"(40, 48)"
303,4114,M,"(30, 34)"
303,4115,T,"(30, 38)"
304,4116,M,"(30, 33)"
304,4117,S,"(75, 71)"
304,4118,S,"(75, 73)"
304,4119,M,"(100, 105)"
304,4120,S,"(60, 65)"
304,4121,S,"(75, 71)"
304,4122,M,"(100, 98)"
304,4123,T,"(30, 30)"
304,4124,M,"(30, 33)"
304,4125,S,"(30, 26)"
304,4126,T,"(30, 25)"
305,4127,S,"(100, 99)"
305,4128,T,"(75, 72)"
305,4129,T,"(75, 68)"
305,4130,M,"(100, 100)"
305,4131,T,"(30, 38)"
305,4132,T,"(40, 39)"
305,4133,T,"(100, 97)"
305,4134,T,"(60, 57)"
305,4135,S,"(30, 32)"
305,4136,S,"(40, 38)"
305,4137,M,"(100, 103)"
305,4138,M,"(100, 100)"
305,4139,T,"(30, 34)"
305,4140,M,"(60, 52)"
305,4141,M,"(30, 33)"
305,4142,M,"(60, 63)"
306,4143,N,"(100, 90)"
306,4144,N,"(40, 34)"
306,4145,N,"(75, 77)"
306,4146,P,"(30, 22)"
306,4147,N,"(100, 101)"
306,4148,N,"(60, 52)"
306,4149,P,"(60, 58)"
306,4150,O,"(60, 53)"
306,4151,O,"(60, 55)"
306,4152,N,"(30, 28)"
306,4153,O,"(75, 76)"
306,4154,N,"(30, 31)"
306,4155,P,"(60, 58)"
306,4156,N,"(40, 36)"
306,4157,N,"(60, 54)"
306,4158,O,"(100, 95)"
306,4159,O,"(100, 101)"
306,4160,N,"(30, 29)"
306,4161,O,"(100, 101)"
306,4162,N,"(75, 71)"
307,4163,T,"(30, 45)"
307,4164,S,"(60, 57)"
307,4165,T,"(40, 43)"
307,4166,T,"(75, 75)"
307,4167,M,"(30, 18)"
307,4168,M,"(30, 29)"
307,4169,T,"(60, 61)"
307,4170,S,"(100, 96)"
307,4171,T,"(100, 111)"
307,4172,M,"(30, 34)"
307,4173,S,"(100, 101)"
307,4174,T,"(30, 29)"
307,4175,M,"(60, 61)"
308,4176,O,"(100, 96)"
308,4177,O,"(75, 81)"
308,4178,O,"(30, 29)"
308,4179,P,"(30, 32)"
308,4180,P,"(75, 68)"
308,4181,O,"(75, 68)"
308,4182,P,"(60, 49)"
308,4183,O,"(100, 102)"
308,4184,O,"(40, 43)"
308,4185,P,"(60, 59)"
308,4186,N,"(60, 59)"
308,4187,P,"(40, 41)"
308,4188,P,"(30, 23)"
309,4189,M,"(60, 64)"
309,4190,M,"(30, 26)"
309,4191,S,"(30, 33)"
309,4192,T,"(100, 101)"
309,4193,S,"(100, 105)"
309,4194,S,"(40, 38)"
309,4195,S,"(30, 32)"
309,4196,M,"(40, 31)"
309,4197,T,"(30, 34)"
309,4198,M,"(30, 30)"
309,4199,M,"(30, 25)"
309,4200,S,"(30, 27)"
309,4201,T,"(30, 32)"
309,4202,S,"(40, 36)"
309,4203,S,"(30, 26)"
309,4204,M,"(100, 104)"
309,4205,S,"(75, 77)"
310,4206,M,"(30, 40)"
310,4207,S,"(60, 60)"
310,4208,M,"(30, 29)"
310,4209,T,"(100, 100)"
310,4210,S,"(40, 44)"
310,4211,S,"(40, 39)"
310,4212,M,"(40, 49)"
310,4213,M,"(75, 79)"
310,4214,M,"(60, 63)"
310,4215,S,"(60, 60)"
310,4216,T,"(100, 100)"
310,4217,S,"(75, 82)"
310,4218,M,"(100, 95)"
310,4219,S,"(100, 101)"
311,4220,T,"(30, 38)"
311,4221,T,"(100, 96)"
311,4222,T,"(40, 41)"
311,4223,S,"(30, 37)"
311,4224,M,"(100, 102)"
311,4225,S,"(100, 100)"
311,4226,S,"(75, 78)"
311,4227,M,"(60, 63)"
311,4228,T,"(100, 100)"
311,4229,T,"(100, 95)"
312,4230,S,"(60, 59)"
312,4231,S,"(75, 79)"
312,4232,T,"(75, 77)"
312,4233,T,"(100, 99)"
312,4234,M,"(75, 72)"
312,4235,T,"(30, 35)"
312,4236,S,"(30, 31)"
312,4237,T,"(30, 30)"
312,4238,M,"(30, 31)"
312,4239,T,"(30, 35)"
312,4240,S,"(30, 35)"
312,4241,T,"(30, 31)"
312,4242,S,"(100, 98)"
312,4243,S,"(30, 34)"
312,4244,T,"(75, 70)"
313,4245,S,"(30, 17)"
313,4246,M,"(60, 55)"
313,4247,S,"(30, 27)"
313,4248,S,"(100, 99)"
313,4249,T,"(100, 94)"
313,4250,T,"(75, 77)"
313,4251,T,"(75, 77)"
313,4252,M,"(75, 69)"
313,4253,T,"(30, 35)"
313,4254,T,"(60, 60)"
313,4255,T,"(100, 96)"
314,4256,T,"(40, 40)"
314,4257,S,"(30, 26)"
314,4258,S,"(30, 35)"
314,4259,T,"(30, 24)"
314,4260,S,"(30, 28)"
314,4261,M,"(60, 57)"
314,4262,S,"(40, 45)"
314,4263,T,"(30, 37)"
314,4264,M,"(30, 27)"
314,4265,T,"(60, 58)"
314,4266,M,"(30, 18)"
315,4267,S,"(60, 67)"
315,4268,S,"(30, 34)"
315,4269,T,"(100, 93)"
315,4270,T,"(75, 84)"
315,4271,M,"(75, 72)"
315,4272,T,"(100, 104)"
315,4273,T,"(100, 105)"
315,4274,S,"(30, 26)"
315,4275,T,"(100, 100)"
315,4276,S,"(60, 58)"
315,4277,S,"(60, 66)"
315,4278,S,"(60, 64)"
315,4279,S,"(100, 100)"
315,4280,T,"(100, 99)"
315,4281,M,"(75, 76)"
315,4282,T,"(75, 69)"
315,4283,M,"(30, 31)"
315,4284,S,"(100, 111)"
315,4285,M,"(30, 30)"
315,4286,T,"(75, 74)"
315,4287,M,"(75, 69)"
316,4288,S,"(40, 44)"
316,4289,T,"(60, 57)"
316,4290,T,"(30, 41)"
316,4291,S,"(30, 22)"
316,4292,T,"(30, 37)"
316,4293,S,"(30, 41)"
316,4294,S,"(60, 61)"
316,4295,T,"(60, 61)"
316,4296,S,"(30, 30)"
316,4297,S,"(60, 53)"
316,4298,S,"(60, 59)"
317,4299,P,"(100, 97)"
317,4300,O,"(60, 65)"
317,4301,N,"(30, 36)"
317,4302,P,"(30, 33)"
317,4303,N,"(100, 99)"
317,4304,N,"(60, 60)"
317,4305,P,"(60, 50)"
317,4306,N,"(60, 62)"
317,4307,O,"(100, 99)"
317,4308,O,"(40, 46)"
317,4309,O,"(40, 40)"
317,4310,O,"(60, 59)"
317,4311,O,"(30, 27)"
317,4312,N,"(100, 93)"
317,4313,N,"(30, 24)"
317,4314,P,"(100, 102)"
317,4315,O,"(30, 32)"
317,4316,O,"(100, 95)"
317,4317,N,"(100, 106)"
317,4318,O,"(40, 39)"
318,4319,S,"(30, 37)"
318,4320,S,"(30, 34)"
318,4321,S,"(75, 81)"
318,4322,T,"(100, 99)"
318,4323,M,"(100, 96)"
318,4324,S,"(75, 74)"
318,4325,S,"(75, 73)"
318,4326,T,"(75, 71)"
318,4327,S,"(100, 103)"
319,4328,T,"(100, 96)"
319,4329,M,"(100, 94)"
319,4330,S,"(100, 95)"
319,4331,S,"(40, 43)"
319,4332,T,"(60, 63)"
319,4333,M,"(60, 52)"
319,4334,M,"(60, 62)"
319,4335,S,"(40, 31)"
319,4336,T,"(100, 98)"
319,4337,S,"(100, 94)"
319,4338,S,"(100, 108)"
319,4339,S,"(75, 82)"
319,4340,T,"(100, 94)"
319,4341,S,"(100, 95)"
320,4342,T,"(30, 29)"
320,4343,S,"(40, 37)"
320,4344,T,"(75, 71)"
320,4345,M,"(75, 74)"
320,4346,T,"(75, 75)"
320,4347,S,"(100, 103)"
320,4348,M,"(60, 59)"
320,4349,T,"(100, 97)"
320,4350,T,"(30, 33)"
320,4351,S,"(30, 29)"
320,4352,M,"(75, 77)"
320,4353,T,"(40, 35)"
321,4354,S,"(60, 60)"
321,4355,M,"(30, 17)"
321,4356,M,"(30, 27)"
321,4357,S,"(75, 71)"
321,4358,S,"(75, 75)"
321,4359,T,"(75, 75)"
321,4360,S,"(100, 99)"
321,4361,S,"(30, 28)"
321,4362,S,"(30, 28)"
321,4363,S,"(30, 25)"
321,4364,M,"(30, 24)"
321,4365,T,"(60, 52)"
321,4366,S,"(30, 32)"
321,4367,S,"(30, 29)"
322,4368,P,"(40, 37)"
322,4369,O,"(30, 24)"
322,4370,N,"(30, 19)"
322,4371,O,"(30, 32)"
322,4372,N,"(30, 17)"
322,4373,P,"(100, 98)"
322,4374,N,"(60, 69)"
322,4375,N,"(100, 95)"
322,4376,N,"(30, 31)"
322,4377,N,"(100, 91)"
323,4378,T,"(100, 100)"
323,4379,S,"(75, 64)"
323,4380,S,"(60, 64)"
323,4381,T,"(30, 37)"
323,4382,M,"(30, 34)"
323,4383,M,"(60, 58)"
323,4384,T,"(30, 34)"
323,4385,S,"(60, 61)"
323,4386,M,"(60, 56)"
323,4387,S,"(60, 62)"
323,4388,T,"(100, 98)"
323,4389,S,"(60, 64)"
323,4390,T,"(30, 31)"
323,4391,T,"(100, 94)"
323,4392,T,"(60, 61)"
323,4393,S,"(60, 58)"
323,4394,T,"(60, 64)"
323,4395,S,"(60, 52)"
323,4396,S,"(75, 74)"
323,4397,M,"(100, 98)"
324,4398,M,"(30, 27)"
324,4399,M,"(100, 97)"
324,4400,M,"(40, 41)"
324,4401,S,"(40, 35)"
324,4402,S,"(100, 101)"
324,4403,S,"(60, 65)"
324,4404,M,"(60, 49)"
324,4405,M,"(30, 18)"
324,4406,S,"(30, 30)"
324,4407,M,"(60, 59)"
324,4408,M,"(30, 32)"
324,4409,M,"(40, 43)"
325,4410,S,"(60, 65)"
325,4411,S,"(100, 94)"
325,4412,S,"(30, 40)"
325,4413,M,"(60, 56)"
325,4414,S,"(30, 27)"
325,4415,T,"(40, 34)"
325,4416,S,"(40, 40)"
325,4417,S,"(60, 58)"
325,4418,M,"(100, 108)"
325,4419,T,"(100, 98)"
325,4420,T,"(75, 70)"
325,4421,T,"(60, 60)"
325,4422,S,"(100, 96)"
325,4423,S,"(30, 46)"
325,4424,S,"(40, 41)"
326,4425,T,"(30, 34)"
326,4426,T,"(30, 44)"
326,4427,S,"(60, 60)"
326,4428,M,"(30, 28)"
326,4429,S,"(75, 80)"
326,4430,M,"(30, 29)"
326,4431,M,"(100, 100)"
326,4432,S,"(100, 101)"
326,4433,T,"(100, 95)"
326,4434,S,"(30, 33)"
326,4435,T,"(30, 32)"
326,4436,S,"(30, 35)"
326,4437,S,"(30, 31)"
326,4438,M,"(30, 43)"
327,4439,O,"(100, 104)"
327,4440,O,"(30, 28)"
327,4441,N,"(75, 71)"
327,4442,P,"(75, 69)"
327,4443,N,"(100, 86)"
327,4444,P,"(60, 57)"
327,4445,O,"(75, 71)"
327,4446,N,"(60, 59)"
327,4447,O,"(60, 61)"
327,4448,N,"(60, 56)"
327,4449,P,"(30, 25)"
327,4450,N,"(30, 28)"
327,4451,O,"(30, 31)"
327,4452,N,"(30, 28)"
327,4453,O,"(75, 86)"
327,4454,O,"(100, 104)"
327,4455,P,"(75, 81)"
328,4456,S,"(60, 59)"
328,4457,S,"(60, 57)"
328,4458,T,"(75, 76)"
328,4459,T,"(75, 70)"
328,4460,M,"(30, 34)"
328,4461,M,"(75, 76)"
328,4462,S,"(30, 27)"
328,4463,M,"(100, 103)"
328,4464,T,"(30, 15)"
328,4465,S,"(30, 33)"
328,4466,T,"(75, 72)"
328,4467,T,"(60, 65)"
328,4468,M,"(30, 33)"
328,4469,M,"(100, 98)"
328,4470,S,"(30, 30)"
329,4471,T,"(100, 112)"
329,4472,S,"(100, 99)"
329,4473,M,"(30, 30)"
329,4474,T,"(30, 27)"
329,4475,M,"(60, 62)"
329,4476,S,"(40, 38)"
329,4477,T,"(100, 97)"
329,4478,M,"(75, 67)"
329,4479,T,"(40, 41)"
329,4480,M,"(40, 34)"
329,4481,M,"(100, 109)"
329,4482,S,"(30, 31)"
329,4483,M,"(30, 26)"
330,4484,O,"(30, 26)"
330,4485,N,"(100, 95)"
330,4486,N,"(100, 104)"
330,4487,P,"(60, 64)"
330,4488,O,"(100, 95)"
330,4489,N,"(60, 61)"
330,4490,P,"(60, 56)"
330,4491,N,"(100, 98)"
330,4492,P,"(30, 33)"
330,4493,N,"(40, 42)"
330,4494,O,"(75, 72)"
331,4495,S,"(40, 39)"
331,4496,M,"(100, 98)"
331,4497,M,"(40, 38)"
331,4498,S,"(30, 23)"
331,4499,M,"(40, 39)"
331,4500,T,"(100, 106)"
331,4501,M,"(30, 27)"
331,4502,M,"(60, 66)"
331,4503,T,"(30, 33)"
331,4504,S,"(30, 28)"
331,4505,T,"(75, 68)"
331,4506,M,"(60, 58)"
331,4507,M,"(100, 107)"
331,4508,T,"(60, 66)"
332,4509,P,"(30, 32)"
332,4510,O,"(30, 35)"
332,4511,N,"(75, 79)"
332,4512,P,"(75, 66)"
332,4513,N,"(75, 73)"
332,4514,P,"(60, 58)"
332,4515,O,"(100, 96)"
332,4516,O,"(30, 29)"
332,4517,O,"(40, 34)"
332,4518,N,"(40, 38)"
332,4519,P,"(100, 101)"
332,4520,O,"(75, 83)"
332,4521,N,"(40, 40)"
332,4522,O,"(30, 25)"
333,4523,M,"(30, 36)"
333,4524,S,"(60, 64)"
333,4525,M,"(75, 73)"
333,4526,M,"(75, 71)"
333,4527,M,"(75, 73)"
333,4528,M,"(100, 107)"
333,4529,M,"(75, 66)"
333,4530,M,"(100, 98)"
333,4531,M,"(75, 71)"
333,4532,T,"(75, 83)"
333,4533,T,"(100, 100)"
333,4534,T,"(40, 37)"
333,4535,S,"(30, 28)"
333,4536,T,"(100, 105)"
333,4537,S,"(100, 106)"
333,4538,M,"(75, 57)"
334,4539,N,"(75, 78)"
334,4540,P,"(75, 62)"
334,4541,P,"(75, 80)"
334,4542,P,"(75, 75)"
334,4543,O,"(75, 79)"
334,4544,N,"(100, 97)"
334,4545,O,"(40, 34)"
334,4546,N,"(60, 58)"
334,4547,O,"(40, 45)"
334,4548,O,"(60, 65)"
334,4549,P,"(100, 102)"
334,4550,N,"(100, 102)"
334,4551,P,"(100, 107)"
334,4552,P,"(100, 90)"
334,4553,N,"(100, 104)"
334,4554,N,"(30, 16)"
335,4555,N,"(75, 80)"
335,4556,N,"(60, 50)"
335,4557,O,"(100, 95)"
335,4558,N,"(60, 57)"
335,4559,N,"(60, 51)"
335,4560,P,"(30, 29)"
335,4561,N,"(40, 46)"
335,4562,O,"(30, 33)"
335,4563,O,"(40, 43)"
335,4564,N,"(75, 80)"
335,4565,P,"(75, 76)"
335,4566,O,"(75, 70)"
335,4567,N,"(60, 64)"
335,4568,O,"(100, 96)"
335,4569,N,"(60, 58)"
336,4570,S,"(30, 38)"
336,4571,S,"(100, 99)"
336,4572,M,"(30, 41)"
336,4573,S,"(100, 100)"
336,4574,T,"(75, 75)"
336,4575,S,"(100, 109)"
336,4576,M,"(75, 72)"
336,4577,M,"(100, 103)"
336,4578,S,"(100, 97)"
336,4579,M,"(40, 42)"
336,4580,T,"(30, 20)"
337,4581,T,"(30, 24)"
337,4582,S,"(30, 33)"
337,4583,S,"(100, 102)"
337,4584,T,"(75, 78)"
337,4585,T,"(60, 63)"
337,4586,M,"(75, 71)"
337,4587,M,"(75, 73)"
337,4588,S,"(75, 79)"
337,4589,T,"(75, 75)"
337,4590,S,"(75, 74)"
337,4591,T,"(100, 96)"
337,4592,T,"(60, 63)"
337,4593,S,"(60, 65)"
337,4594,T,"(60, 63)"
337,4595,S,"(40, 51)"
337,4596,S,"(40, 42)"
337,4597,S,"(40, 37)"
338,4598,N,"(100, 97)"
338,4599,P,"(75, 65)"
338,4600,N,"(40, 49)"
338,4601,N,"(30, 32)"
338,4602,O,"(75, 72)"
338,4603,O,"(30, 29)"
338,4604,O,"(60, 57)"
338,4605,O,"(100, 107)"
338,4606,N,"(75, 86)"
338,4607,N,"(75, 76)"
338,4608,P,"(75, 67)"
338,4609,O,"(100, 101)"
338,4610,N,"(75, 78)"
338,4611,P,"(40, 43)"
338,4612,O,"(75, 71)"
338,4613,N,"(30, 30)"
338,4614,N,"(100, 105)"
338,4615,N,"(30, 40)"
338,4616,P,"(100, 97)"
338,4617,P,"(100, 100)"
339,4618,S,"(100, 105)"
339,4619,T,"(30, 30)"
339,4620,M,"(60, 62)"
339,4621,T,"(30, 37)"
339,4622,M,"(40, 36)"
339,4623,T,"(75, 76)"
339,4624,S,"(100, 91)"
339,4625,T,"(60, 51)"
339,4626,T,"(60, 69)"
339,4627,T,"(30, 29)"
339,4628,T,"(30, 29)"
340,4629,M,"(30, 28)"
340,4630,M,"(75, 72)"
340,4631,S,"(40, 41)"
340,4632,T,"(30, 26)"
340,4633,M,"(100, 108)"
340,4634,M,"(75, 81)"
340,4635,T,"(30, 26)"
340,4636,M,"(30, 27)"
340,4637,M,"(40, 29)"
340,4638,T,"(60, 62)"
341,4639,T,"(30, 25)"
341,4640,T,"(30, 30)"
341,4641,M,"(100, 97)"
341,4642,S,"(30, 35)"
341,4643,T,"(30, 38)"
341,4644,M,"(40, 50)"
341,4645,T,"(30, 30)"
341,4646,S,"(30, 27)"
341,4647,M,"(75, 85)"
341,4648,M,"(75, 72)"
341,4649,T,"(100, 101)"
341,4650,M,"(60, 48)"
341,4651,M,"(75, 77)"
342,4652,M,"(40, 36)"
342,4653,M,"(60, 54)"
342,4654,S,"(30, 31)"
342,4655,M,"(30, 30)"
342,4656,T,"(30, 31)"
342,4657,M,"(100, 98)"
342,4658,T,"(100, 101)"
342,4659,M,"(75, 82)"
342,4660,S,"(40, 35)"
342,4661,T,"(60, 58)"
342,4662,T,"(30, 36)"
342,4663,T,"(100, 106)"
342,4664,M,"(30, 31)"
342,4665,S,"(30, 28)"
343,4666,S,"(30, 21)"
343,4667,M,"(30, 32)"
343,4668,S,"(60, 61)"
343,4669,M,"(60, 59)"
343,4670,S,"(60, 54)"
343,4671,M,"(60, 64)"
343,4672,T,"(40, 53)"
343,4673,M,"(60, 61)"
343,4674,T,"(100, 109)"
343,4675,M,"(60, 60)"
343,4676,T,"(30, 23)"
343,4677,T,"(100, 105)"
344,4678,T,"(100, 96)"
344,4679,S,"(100, 98)"
344,4680,S,"(40, 43)"
344,4681,T,"(40, 33)"
344,4682,T,"(75, 81)"
344,4683,S,"(100, 98)"
