CustomerID,gender,age,job,marital,province,city,size,exchange,orderID,Item,period
2233,MALE,40대,직장인,SINGLE,충청도,청주시,M,3.9,14557,C,74
2233,MALE,40대,직장인,SINGLE,충청도,청주시,M,3.9,14558,C,78
2233,MALE,40대,직장인,SINGLE,충청도,청주시,M,3.9,14559,E,52
2233,MALE,40대,직장인,SINGLE,충청도,청주시,M,3.9,14560,F,46
2234,FEMALE,30대,자영업,MARRIED,서울시,양천구,55,5.1,14561,R,31
2234,FEMALE,30대,자영업,MARRIED,서울시,양천구,55,5.1,14562,U,31
2234,FEMALE,30대,자영업,MARRIED,서울시,양천구,55,5.1,14563,U,28
2234,FEMALE,30대,자영업,MARRIED,서울시,양천구,55,5.1,14564,O,25
2234,FEMALE,30대,자영업,MARRIED,서울시,양천구,55,5.1,14565,P,37
2234,FEMALE,30대,자영업,MARRIED,서울시,양천구,55,5.1,14566,B,102
2235,MALE,20대,전문직,SINGLE,서울시,양천구,L,6,14567,K,76
2235,MALE,20대,전문직,SINGLE,서울시,양천구,L,6,14568,C,76
2235,MALE,20대,전문직,SINGLE,서울시,양천구,L,6,14569,K,79
2235,MALE,20대,전문직,SINGLE,서울시,양천구,L,6,14570,C,73
2235,MALE,20대,전문직,SINGLE,서울시,양천구,L,6,14571,D,64
2235,MALE,20대,전문직,SINGLE,서울시,양천구,L,6,14572,L,102
2235,MALE,20대,전문직,SINGLE,서울시,양천구,L,6,14573,T,45
2235,MALE,20대,전문직,SINGLE,서울시,양천구,L,6,14574,S,33
2235,MALE,20대,전문직,SINGLE,서울시,양천구,L,6,14575,T,39
2236,FEMALE,50대,자영업,SINGLE,대구시,달서구,55,4.8,14576,R,32
2236,FEMALE,50대,자영업,SINGLE,대구시,달서구,55,4.8,14577,S,20
2236,FEMALE,50대,자영업,SINGLE,대구시,달서구,55,4.8,14578,R,21
2236,FEMALE,50대,자영업,SINGLE,대구시,달서구,55,4.8,14579,F,45
2236,FEMALE,50대,자영업,SINGLE,대구시,달서구,55,4.8,14580,F,37
2236,FEMALE,50대,자영업,SINGLE,대구시,달서구,55,4.8,14581,R,35
2236,FEMALE,50대,자영업,SINGLE,대구시,달서구,55,4.8,14582,B,108
2237,MALE,40대,직장인,MARRIED,전라도,광양시,M,1.9,14583,J,57
2237,MALE,40대,직장인,MARRIED,전라도,광양시,M,1.9,14584,B,98
2237,MALE,40대,직장인,MARRIED,전라도,광양시,M,1.9,14585,R,27
2237,MALE,40대,직장인,MARRIED,전라도,광양시,M,1.9,14586,B,99
2237,MALE,40대,직장인,MARRIED,전라도,광양시,M,1.9,14587,Q,31
2237,MALE,40대,직장인,MARRIED,전라도,광양시,M,1.9,14588,R,27
2237,MALE,40대,직장인,MARRIED,전라도,광양시,M,1.9,14589,F,35
2237,MALE,40대,직장인,MARRIED,전라도,광양시,M,1.9,14590,F,38
2238,FEMALE,20대,직장인,MARRIED,서울시,강남구,44,4.3,14591,N,94
2238,FEMALE,20대,직장인,MARRIED,서울시,강남구,44,4.3,14592,N,96
2238,FEMALE,20대,직장인,MARRIED,서울시,강남구,44,4.3,14593,N,91
2238,FEMALE,20대,직장인,MARRIED,서울시,강남구,44,4.3,14594,C,69
2238,FEMALE,20대,직장인,MARRIED,서울시,강남구,44,4.3,14595,A,109
2239,FEMALE,20대,자영업,MARRIED,충청도,천안시,44,4.1,14596,S,27
2239,FEMALE,20대,자영업,MARRIED,충청도,천안시,44,4.1,14597,S,34
2239,FEMALE,20대,자영업,MARRIED,충청도,천안시,44,4.1,14598,O,31
2239,FEMALE,20대,자영업,MARRIED,충청도,천안시,44,4.1,14599,U,38
2239,FEMALE,20대,자영업,MARRIED,충청도,천안시,44,4.1,14600,U,28
2240,MALE,30대,직장인,MARRIED,광주시,서구(광주),L,2,14601,L,98
2240,MALE,30대,직장인,MARRIED,광주시,서구(광주),L,2,14602,G,76
2240,MALE,30대,직장인,MARRIED,광주시,서구(광주),L,2,14603,A,105
2240,MALE,30대,직장인,MARRIED,광주시,서구(광주),L,2,14604,N,96
2240,MALE,30대,직장인,MARRIED,광주시,서구(광주),L,2,14605,U,32
2240,MALE,30대,직장인,MARRIED,광주시,서구(광주),L,2,14606,M,58
2240,MALE,30대,직장인,MARRIED,광주시,서구(광주),L,2,14607,T,36
2240,MALE,30대,직장인,MARRIED,광주시,서구(광주),L,2,14608,T,37
2241,FEMALE,30대,직장인,MARRIED,대구시,달서구,55,4.6,14609,Q,34
2241,FEMALE,30대,직장인,MARRIED,대구시,달서구,55,4.6,14610,D,65
2241,FEMALE,30대,직장인,MARRIED,대구시,달서구,55,4.6,14611,D,64
2241,FEMALE,30대,직장인,MARRIED,대구시,달서구,55,4.6,14612,H,64
2241,FEMALE,30대,직장인,MARRIED,대구시,달서구,55,4.6,14613,K,70
2241,FEMALE,30대,직장인,MARRIED,대구시,달서구,55,4.6,14614,T,37
2242,FEMALE,20대,전문직,MARRIED,충청도,청주시,55,3,14615,R,39
2242,FEMALE,20대,전문직,MARRIED,충청도,청주시,55,3,14616,R,39
2242,FEMALE,20대,전문직,MARRIED,충청도,청주시,55,3,14617,Q,23
2242,FEMALE,20대,전문직,MARRIED,충청도,청주시,55,3,14618,Q,26
2242,FEMALE,20대,전문직,MARRIED,충청도,청주시,55,3,14619,G,66
2242,FEMALE,20대,전문직,MARRIED,충청도,청주시,55,3,14620,D,56
2243,MALE,40대,자영업,MARRIED,광주시,서구(광주),L,4.1,14621,I,100
2243,MALE,40대,자영업,MARRIED,광주시,서구(광주),L,4.1,14622,Q,25
2243,MALE,40대,자영업,MARRIED,광주시,서구(광주),L,4.1,14623,A,95
2243,MALE,40대,자영업,MARRIED,광주시,서구(광주),L,4.1,14624,A,97
2243,MALE,40대,자영업,MARRIED,광주시,서구(광주),L,4.1,14625,A,107
2243,MALE,40대,자영업,MARRIED,광주시,서구(광주),L,4.1,14626,A,96
2243,MALE,40대,자영업,MARRIED,광주시,서구(광주),L,4.1,14627,K,74
2244,FEMALE,20대,전문직,MARRIED,경상도,함안군,44,2.7,14628,R,35
2244,FEMALE,20대,전문직,MARRIED,경상도,함안군,44,2.7,14629,R,26
2244,FEMALE,20대,전문직,MARRIED,경상도,함안군,44,2.7,14630,H,80
2244,FEMALE,20대,전문직,MARRIED,경상도,함안군,44,2.7,14631,S,27
2244,FEMALE,20대,전문직,MARRIED,경상도,함안군,44,2.7,14632,M,65
2245,FEMALE,20대,학생,SINGLE,충청도,홍성군,55,5.9,14633,M,58
2245,FEMALE,20대,학생,SINGLE,충청도,홍성군,55,5.9,14634,M,54
2245,FEMALE,20대,학생,SINGLE,충청도,홍성군,55,5.9,14635,T,38
2245,FEMALE,20대,학생,SINGLE,충청도,홍성군,55,5.9,14636,G,75
2245,FEMALE,20대,학생,SINGLE,충청도,홍성군,55,5.9,14637,D,58
2245,FEMALE,20대,학생,SINGLE,충청도,홍성군,55,5.9,14638,N,97
2246,FEMALE,40대,직장인,MARRIED,대구시,수성구,55,3.4,14639,R,39
2246,FEMALE,40대,직장인,MARRIED,대구시,수성구,55,3.4,14640,N,100
2246,FEMALE,40대,직장인,MARRIED,대구시,수성구,55,3.4,14641,O,33
2246,FEMALE,40대,직장인,MARRIED,대구시,수성구,55,3.4,14642,O,26
2246,FEMALE,40대,직장인,MARRIED,대구시,수성구,55,3.4,14643,N,106
2246,FEMALE,40대,직장인,MARRIED,대구시,수성구,55,3.4,14644,F,35
2247,FEMALE,20대,직장인,MARRIED,경상도,하동군,44,3.3,14645,R,28
2247,FEMALE,20대,직장인,MARRIED,경상도,하동군,44,3.3,14646,B,94
2247,FEMALE,20대,직장인,MARRIED,경상도,하동군,44,3.3,14647,F,41
2247,FEMALE,20대,직장인,MARRIED,경상도,하동군,44,3.3,14648,E,50
2247,FEMALE,20대,직장인,MARRIED,경상도,하동군,44,3.3,14649,U,32
2248,FEMALE,20대,직장인,MARRIED,경기도,포천시,44,4.4,14650,R,34
2248,FEMALE,20대,직장인,MARRIED,경기도,포천시,44,4.4,14651,O,33
2248,FEMALE,20대,직장인,MARRIED,경기도,포천시,44,4.4,14652,S,30
2248,FEMALE,20대,직장인,MARRIED,경기도,포천시,44,4.4,14653,L,98
2248,FEMALE,20대,직장인,MARRIED,경기도,포천시,44,4.4,14654,P,23
2249,MALE,20대,자영업,MARRIED,경상도,거제시,M,0.4,14655,E,56
2249,MALE,20대,자영업,MARRIED,경상도,거제시,M,0.4,14656,R,32
2249,MALE,20대,자영업,MARRIED,경상도,거제시,M,0.4,14657,E,59
2249,MALE,20대,자영업,MARRIED,경상도,거제시,M,0.4,14658,F,42
2249,MALE,20대,자영업,MARRIED,경상도,거제시,M,0.4,14659,R,30
2249,MALE,20대,자영업,MARRIED,경상도,거제시,M,0.4,14660,B,105
2250,FEMALE,40대,자영업,SINGLE,대구시,수성구,44,5.1,14661,Q,31
2250,FEMALE,40대,자영업,SINGLE,대구시,수성구,44,5.1,14662,M,65
2250,FEMALE,40대,자영업,SINGLE,대구시,수성구,44,5.1,14663,M,67
2250,FEMALE,40대,자영업,SINGLE,대구시,수성구,44,5.1,14664,K,74
2250,FEMALE,40대,자영업,SINGLE,대구시,수성구,44,5.1,14665,P,24
2250,FEMALE,40대,자영업,SINGLE,대구시,수성구,44,5.1,14666,N,99
2250,FEMALE,40대,자영업,SINGLE,대구시,수성구,44,5.1,14667,K,78
2251,FEMALE,20대,학생,MARRIED,경기도,포천시,44,3.3,14668,T,38
2251,FEMALE,20대,학생,MARRIED,경기도,포천시,44,3.3,14669,H,71
2251,FEMALE,20대,학생,MARRIED,경기도,포천시,44,3.3,14670,D,50
2251,FEMALE,20대,학생,MARRIED,경기도,포천시,44,3.3,14671,R,34
2251,FEMALE,20대,학생,MARRIED,경기도,포천시,44,3.3,14672,C,78
2252,FEMALE,30대,계약직,MARRIED,광주시,남구(광주),66,3.1,14673,P,30
2252,FEMALE,30대,계약직,MARRIED,광주시,남구(광주),66,3.1,14674,U,17
2252,FEMALE,30대,계약직,MARRIED,광주시,남구(광주),66,3.1,14675,J,60
2252,FEMALE,30대,계약직,MARRIED,광주시,남구(광주),66,3.1,14676,N,109
2252,FEMALE,30대,계약직,MARRIED,광주시,남구(광주),66,3.1,14677,U,31
2252,FEMALE,30대,계약직,MARRIED,광주시,남구(광주),66,3.1,14678,O,26
2253,MALE,20대,자영업,MARRIED,서울시,양천구,M,1.9,14679,A,100
2253,MALE,20대,자영업,MARRIED,서울시,양천구,M,1.9,14680,Q,36
2253,MALE,20대,자영업,MARRIED,서울시,양천구,M,1.9,14681,F,42
2253,MALE,20대,자영업,MARRIED,서울시,양천구,M,1.9,14682,U,32
2253,MALE,20대,자영업,MARRIED,서울시,양천구,M,1.9,14683,N,98
2253,MALE,20대,자영업,MARRIED,서울시,양천구,M,1.9,14684,U,38
2253,MALE,20대,자영업,MARRIED,서울시,양천구,M,1.9,14685,O,36
2254,FEMALE,20대,계약직,MARRIED,충청도,진천군,66,3.6,14686,N,99
2254,FEMALE,20대,계약직,MARRIED,충청도,진천군,66,3.6,14687,N,102
2254,FEMALE,20대,계약직,MARRIED,충청도,진천군,66,3.6,14688,O,36
2254,FEMALE,20대,계약직,MARRIED,충청도,진천군,66,3.6,14689,T,38
2255,FEMALE,40대,직장인,SINGLE,전라도,광양시,44,5.2,14690,P,30
2255,FEMALE,40대,직장인,SINGLE,전라도,광양시,44,5.2,14691,K,74
2255,FEMALE,40대,직장인,SINGLE,전라도,광양시,44,5.2,14692,G,70
2255,FEMALE,40대,직장인,SINGLE,전라도,광양시,44,5.2,14693,S,26
2255,FEMALE,40대,직장인,SINGLE,전라도,광양시,44,5.2,14694,M,61
2255,FEMALE,40대,직장인,SINGLE,전라도,광양시,44,5.2,14695,I,88
2255,FEMALE,40대,직장인,SINGLE,전라도,광양시,44,5.2,14696,O,35
2255,FEMALE,40대,직장인,SINGLE,전라도,광양시,44,5.2,14697,K,74
2256,MALE,40대,자영업,SINGLE,서울시,강남구,S,3.6,14698,K,81
2256,MALE,40대,자영업,SINGLE,서울시,강남구,S,3.6,14699,K,73
2256,MALE,40대,자영업,SINGLE,서울시,강남구,S,3.6,14700,M,61
2256,MALE,40대,자영업,SINGLE,서울시,강남구,S,3.6,14701,S,27
2256,MALE,40대,자영업,SINGLE,서울시,강남구,S,3.6,14702,P,25
2256,MALE,40대,자영업,SINGLE,서울시,강남구,S,3.6,14703,U,25
2256,MALE,40대,자영업,SINGLE,서울시,강남구,S,3.6,14704,U,31
2256,MALE,40대,자영업,SINGLE,서울시,강남구,S,3.6,14705,D,68
2256,MALE,40대,자영업,SINGLE,서울시,강남구,S,3.6,14706,B,94
2256,MALE,40대,자영업,SINGLE,서울시,강남구,S,3.6,14707,B,93
2257,FEMALE,50대,직장인,MARRIED,경상도,거제시,44,2.5,14708,R,25
2257,FEMALE,50대,직장인,MARRIED,경상도,거제시,44,2.5,14709,R,28
2257,FEMALE,50대,직장인,MARRIED,경상도,거제시,44,2.5,14710,K,78
2257,FEMALE,50대,직장인,MARRIED,경상도,거제시,44,2.5,14711,A,100
2258,FEMALE,30대,전문직,MARRIED,대구시,수성구,44,3.9,14712,R,34
2258,FEMALE,30대,전문직,MARRIED,대구시,수성구,44,3.9,14713,B,104
2258,FEMALE,30대,전문직,MARRIED,대구시,수성구,44,3.9,14714,F,42
2258,FEMALE,30대,전문직,MARRIED,대구시,수성구,44,3.9,14715,C,79
2258,FEMALE,30대,전문직,MARRIED,대구시,수성구,44,3.9,14716,Q,24
2258,FEMALE,30대,전문직,MARRIED,대구시,수성구,44,3.9,14717,O,35
2259,FEMALE,50대,직장인,MARRIED,경기도,가평군,66,3.4,14718,U,28
2259,FEMALE,50대,직장인,MARRIED,경기도,가평군,66,3.4,14719,D,52
2259,FEMALE,50대,직장인,MARRIED,경기도,가평군,66,3.4,14720,E,63
2259,FEMALE,50대,직장인,MARRIED,경기도,가평군,66,3.4,14721,E,65
2260,FEMALE,20대,계약직,MARRIED,서울시,강남구,66,2.4,14722,R,29
2260,FEMALE,20대,계약직,MARRIED,서울시,강남구,66,2.4,14723,C,72
2260,FEMALE,20대,계약직,MARRIED,서울시,강남구,66,2.4,14724,C,72
2260,FEMALE,20대,계약직,MARRIED,서울시,강남구,66,2.4,14725,B,102
2260,FEMALE,20대,계약직,MARRIED,서울시,강남구,66,2.4,14726,L,97
2261,FEMALE,50대,전문직,MARRIED,광주시,서구(광주),44,4.3,14727,T,46
2261,FEMALE,50대,전문직,MARRIED,광주시,서구(광주),44,4.3,14728,B,105
2261,FEMALE,50대,전문직,MARRIED,광주시,서구(광주),44,4.3,14729,F,35
2261,FEMALE,50대,전문직,MARRIED,광주시,서구(광주),44,4.3,14730,J,65
2261,FEMALE,50대,전문직,MARRIED,광주시,서구(광주),44,4.3,14731,T,40
2262,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),55,4.1,14732,T,40
2262,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),55,4.1,14733,M,60
2262,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),55,4.1,14734,T,35
2262,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),55,4.1,14735,S,13
2262,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),55,4.1,14736,M,62
2262,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),55,4.1,14737,M,57
2263,FEMALE,20대,자영업,SINGLE,광주시,북구(광주),55,4.9,14738,M,52
2263,FEMALE,20대,자영업,SINGLE,광주시,북구(광주),55,4.9,14739,C,61
2263,FEMALE,20대,자영업,SINGLE,광주시,북구(광주),55,4.9,14740,B,104
2263,FEMALE,20대,자영업,SINGLE,광주시,북구(광주),55,4.9,14741,Q,26
2263,FEMALE,20대,자영업,SINGLE,광주시,북구(광주),55,4.9,14742,F,41
2263,FEMALE,20대,자영업,SINGLE,광주시,북구(광주),55,4.9,14743,R,35
2263,FEMALE,20대,자영업,SINGLE,광주시,북구(광주),55,4.9,14744,D,54
2263,FEMALE,20대,자영업,SINGLE,광주시,북구(광주),55,4.9,14745,G,68
2264,FEMALE,20대,직장인,MARRIED,대구시,중구(대구),55,4.7,14746,S,34
2264,FEMALE,20대,직장인,MARRIED,대구시,중구(대구),55,4.7,14747,S,27
2264,FEMALE,20대,직장인,MARRIED,대구시,중구(대구),55,4.7,14748,Q,35
2264,FEMALE,20대,직장인,MARRIED,대구시,중구(대구),55,4.7,14749,R,32
2264,FEMALE,20대,직장인,MARRIED,대구시,중구(대구),55,4.7,14750,F,32
2265,MALE,20대,자영업,MARRIED,대구시,수성구,L,1.3,14751,E,58
2265,MALE,20대,자영업,MARRIED,대구시,수성구,L,1.3,14752,F,45
2265,MALE,20대,자영업,MARRIED,대구시,수성구,L,1.3,14753,F,35
2265,MALE,20대,자영업,MARRIED,대구시,수성구,L,1.3,14754,F,41
2265,MALE,20대,자영업,MARRIED,대구시,수성구,L,1.3,14755,I,106
2265,MALE,20대,자영업,MARRIED,대구시,수성구,L,1.3,14756,S,43
2265,MALE,20대,자영업,MARRIED,대구시,수성구,L,1.3,14757,T,40
2266,MALE,40대,직장인,SINGLE,서울시,강남구,L,4.4,14758,K,77
2266,MALE,40대,직장인,SINGLE,서울시,강남구,L,4.4,14759,C,74
2266,MALE,40대,직장인,SINGLE,서울시,강남구,L,4.4,14760,H,82
2266,MALE,40대,직장인,SINGLE,서울시,강남구,L,4.4,14761,J,53
2266,MALE,40대,직장인,SINGLE,서울시,강남구,L,4.4,14762,L,101
2266,MALE,40대,직장인,SINGLE,서울시,강남구,L,4.4,14763,C,79
2266,MALE,40대,직장인,SINGLE,서울시,강남구,L,4.4,14764,U,37
2266,MALE,40대,직장인,SINGLE,서울시,강남구,L,4.4,14765,H,72
2266,MALE,40대,직장인,SINGLE,서울시,강남구,L,4.4,14766,C,80
2267,MALE,50대,자영업,SINGLE,서울시,강북구,L,4.6,14767,K,70
2267,MALE,50대,자영업,SINGLE,서울시,강북구,L,4.6,14768,C,72
2267,MALE,50대,자영업,SINGLE,서울시,강북구,L,4.6,14769,A,104
2267,MALE,50대,자영업,SINGLE,서울시,강북구,L,4.6,14770,T,30
2267,MALE,50대,자영업,SINGLE,서울시,강북구,L,4.6,14771,L,106
2267,MALE,50대,자영업,SINGLE,서울시,강북구,L,4.6,14772,T,41
2267,MALE,50대,자영업,SINGLE,서울시,강북구,L,4.6,14773,P,21
2267,MALE,50대,자영업,SINGLE,서울시,강북구,L,4.6,14774,P,25
2267,MALE,50대,자영업,SINGLE,서울시,강북구,L,4.6,14775,R,20
2268,MALE,30대,직장인,MARRIED,서울시,강북구,S,0.8,14776,L,102
2268,MALE,30대,직장인,MARRIED,서울시,강북구,S,0.8,14777,I,103
2268,MALE,30대,직장인,MARRIED,서울시,강북구,S,0.8,14778,I,105
2268,MALE,30대,직장인,MARRIED,서울시,강북구,S,0.8,14779,Q,29
2268,MALE,30대,직장인,MARRIED,서울시,강북구,S,0.8,14780,R,17
2268,MALE,30대,직장인,MARRIED,서울시,강북구,S,0.8,14781,F,35
2268,MALE,30대,직장인,MARRIED,서울시,강북구,S,0.8,14782,G,66
2268,MALE,30대,직장인,MARRIED,서울시,강북구,S,0.8,14783,K,72
2268,MALE,30대,직장인,MARRIED,서울시,강북구,S,0.8,14784,E,61
2269,FEMALE,40대,직장인,MARRIED,대구시,달서구,55,3.5,14785,R,55
2269,FEMALE,40대,직장인,MARRIED,대구시,달서구,55,3.5,14786,B,105
2269,FEMALE,40대,직장인,MARRIED,대구시,달서구,55,3.5,14787,R,28
2269,FEMALE,40대,직장인,MARRIED,대구시,달서구,55,3.5,14788,C,80
2269,FEMALE,40대,직장인,MARRIED,대구시,달서구,55,3.5,14789,Q,30
2269,FEMALE,40대,직장인,MARRIED,대구시,달서구,55,3.5,14790,J,55
2270,FEMALE,40대,직장인,MARRIED,충청도,청주시,44,2.6,14791,R,25
2270,FEMALE,40대,직장인,MARRIED,충청도,청주시,44,2.6,14792,Q,25
2270,FEMALE,40대,직장인,MARRIED,충청도,청주시,44,2.6,14793,R,28
2270,FEMALE,40대,직장인,MARRIED,충청도,청주시,44,2.6,14794,F,38
2270,FEMALE,40대,직장인,MARRIED,충청도,청주시,44,2.6,14795,R,32
2270,FEMALE,40대,직장인,MARRIED,충청도,청주시,44,2.6,14796,E,65
2271,FEMALE,50대,직장인,SINGLE,광주시,서구(광주),44,7,14797,S,27
2271,FEMALE,50대,직장인,SINGLE,광주시,서구(광주),44,7,14798,C,71
2271,FEMALE,50대,직장인,SINGLE,광주시,서구(광주),44,7,14799,I,110
2271,FEMALE,50대,직장인,SINGLE,광주시,서구(광주),44,7,14800,I,105
2271,FEMALE,50대,직장인,SINGLE,광주시,서구(광주),44,7,14801,F,43
2271,FEMALE,50대,직장인,SINGLE,광주시,서구(광주),44,7,14802,M,56
2271,FEMALE,50대,직장인,SINGLE,광주시,서구(광주),44,7,14803,K,73
2272,MALE,20대,직장인,SINGLE,대구시,수성구,M,3.4,14804,B,102
2272,MALE,20대,직장인,SINGLE,대구시,수성구,M,3.4,14805,P,23
2272,MALE,20대,직장인,SINGLE,대구시,수성구,M,3.4,14806,G,69
2272,MALE,20대,직장인,SINGLE,대구시,수성구,M,3.4,14807,M,62
2272,MALE,20대,직장인,SINGLE,대구시,수성구,M,3.4,14808,K,79
2272,MALE,20대,직장인,SINGLE,대구시,수성구,M,3.4,14809,K,74
2272,MALE,20대,직장인,SINGLE,대구시,수성구,M,3.4,14810,S,28
2272,MALE,20대,직장인,SINGLE,대구시,수성구,M,3.4,14811,B,101
2272,MALE,20대,직장인,SINGLE,대구시,수성구,M,3.4,14812,K,85
2273,FEMALE,50대,직장인,MARRIED,광주시,서구(광주),44,3.5,14813,T,43
2273,FEMALE,50대,직장인,MARRIED,광주시,서구(광주),44,3.5,14814,S,25
2273,FEMALE,50대,직장인,MARRIED,광주시,서구(광주),44,3.5,14815,M,57
2273,FEMALE,50대,직장인,MARRIED,광주시,서구(광주),44,3.5,14816,J,60
2273,FEMALE,50대,직장인,MARRIED,광주시,서구(광주),44,3.5,14817,J,64
2274,FEMALE,40대,직장인,MARRIED,대구시,달서구,66,3,14818,S,24
2274,FEMALE,40대,직장인,MARRIED,대구시,달서구,66,3,14819,A,97
2274,FEMALE,40대,직장인,MARRIED,대구시,달서구,66,3,14820,A,100
2274,FEMALE,40대,직장인,MARRIED,대구시,달서구,66,3,14821,F,38
2274,FEMALE,40대,직장인,MARRIED,대구시,달서구,66,3,14822,J,56
2274,FEMALE,40대,직장인,MARRIED,대구시,달서구,66,3,14823,J,61
2275,FEMALE,40대,직장인,MARRIED,서울시,양천구,44,2.3,14824,Q,33
2275,FEMALE,40대,직장인,MARRIED,서울시,양천구,44,2.3,14825,F,38
2275,FEMALE,40대,직장인,MARRIED,서울시,양천구,44,2.3,14826,Q,22
2275,FEMALE,40대,직장인,MARRIED,서울시,양천구,44,2.3,14827,T,38
2275,FEMALE,40대,직장인,MARRIED,서울시,양천구,44,2.3,14828,N,100
2276,FEMALE,50대,전문직,MARRIED,충청도,청주시,55,2.9,14829,Q,30
2276,FEMALE,50대,전문직,MARRIED,충청도,청주시,55,2.9,14830,N,94
2276,FEMALE,50대,전문직,MARRIED,충청도,청주시,55,2.9,14831,O,38
2276,FEMALE,50대,전문직,MARRIED,충청도,청주시,55,2.9,14832,U,31
2276,FEMALE,50대,전문직,MARRIED,충청도,청주시,55,2.9,14833,O,37
2277,MALE,30대,전문직,MARRIED,전라도,곡성군,S,1.6,14834,K,79
2277,MALE,30대,전문직,MARRIED,전라도,곡성군,S,1.6,14835,A,93
2277,MALE,30대,전문직,MARRIED,전라도,곡성군,S,1.6,14836,K,74
2277,MALE,30대,전문직,MARRIED,전라도,곡성군,S,1.6,14837,G,80
2277,MALE,30대,전문직,MARRIED,전라도,곡성군,S,1.6,14838,R,33
2277,MALE,30대,전문직,MARRIED,전라도,곡성군,S,1.6,14839,J,59
2277,MALE,30대,전문직,MARRIED,전라도,곡성군,S,1.6,14840,U,29
2277,MALE,30대,전문직,MARRIED,전라도,곡성군,S,1.6,14841,U,25
2278,FEMALE,40대,직장인,MARRIED,대구시,수성구,44,4.7,14842,S,34
2278,FEMALE,40대,직장인,MARRIED,대구시,수성구,44,4.7,14843,M,59
2278,FEMALE,40대,직장인,MARRIED,대구시,수성구,44,4.7,14844,S,34
2278,FEMALE,40대,직장인,MARRIED,대구시,수성구,44,4.7,14845,M,57
2278,FEMALE,40대,직장인,MARRIED,대구시,수성구,44,4.7,14846,M,63
2279,MALE,40대,자영업,SINGLE,전라도,구례군,L,4.4,14847,J,67
2279,MALE,40대,자영업,SINGLE,전라도,구례군,L,4.4,14848,J,64
2279,MALE,40대,자영업,SINGLE,전라도,구례군,L,4.4,14849,J,53
2279,MALE,40대,자영업,SINGLE,전라도,구례군,L,4.4,14850,J,59
2279,MALE,40대,자영업,SINGLE,전라도,구례군,L,4.4,14851,E,64
2279,MALE,40대,자영업,SINGLE,전라도,구례군,L,4.4,14852,R,26
2279,MALE,40대,자영업,SINGLE,전라도,구례군,L,4.4,14853,J,60
2279,MALE,40대,자영업,SINGLE,전라도,구례군,L,4.4,14854,U,31
2279,MALE,40대,자영업,SINGLE,전라도,구례군,L,4.4,14855,N,98
2280,FEMALE,30대,자영업,MARRIED,서울시,강북구,66,5.1,14856,U,37
2280,FEMALE,30대,자영업,MARRIED,서울시,강북구,66,5.1,14857,U,22
2280,FEMALE,30대,자영업,MARRIED,서울시,강북구,66,5.1,14858,S,27
2280,FEMALE,30대,자영업,MARRIED,서울시,강북구,66,5.1,14859,M,61
2280,FEMALE,30대,자영업,MARRIED,서울시,강북구,66,5.1,14860,T,44
2280,FEMALE,30대,자영업,MARRIED,서울시,강북구,66,5.1,14861,T,43
2281,FEMALE,40대,직장인,SINGLE,전라도,구례군,44,4.2,14862,M,56
2281,FEMALE,40대,직장인,SINGLE,전라도,구례군,44,4.2,14863,S,30
2281,FEMALE,40대,직장인,SINGLE,전라도,구례군,44,4.2,14864,M,64
2281,FEMALE,40대,직장인,SINGLE,전라도,구례군,44,4.2,14865,M,53
2281,FEMALE,40대,직장인,SINGLE,전라도,구례군,44,4.2,14866,T,41
2281,FEMALE,40대,직장인,SINGLE,전라도,구례군,44,4.2,14867,T,34
2281,FEMALE,40대,직장인,SINGLE,전라도,구례군,44,4.2,14868,S,36
2282,MALE,30대,자영업,MARRIED,서울시,양천구,L,2,14869,A,99
2282,MALE,30대,자영업,MARRIED,서울시,양천구,L,2,14870,K,73
2282,MALE,30대,자영업,MARRIED,서울시,양천구,L,2,14871,A,94
2282,MALE,30대,자영업,MARRIED,서울시,양천구,L,2,14872,C,71
2282,MALE,30대,자영업,MARRIED,서울시,양천구,L,2,14873,A,104
2282,MALE,30대,자영업,MARRIED,서울시,양천구,L,2,14874,K,73
2282,MALE,30대,자영업,MARRIED,서울시,양천구,L,2,14875,C,78
2282,MALE,30대,자영업,MARRIED,서울시,양천구,L,2,14876,K,82
2283,FEMALE,40대,자영업,MARRIED,전라도,익산시,55,3.7,14877,M,55
2283,FEMALE,40대,자영업,MARRIED,전라도,익산시,55,3.7,14878,E,63
2283,FEMALE,40대,자영업,MARRIED,전라도,익산시,55,3.7,14879,S,27
2283,FEMALE,40대,자영업,MARRIED,전라도,익산시,55,3.7,14880,S,37
2283,FEMALE,40대,자영업,MARRIED,전라도,익산시,55,3.7,14881,R,29
2284,MALE,30대,직장인,MARRIED,광주시,서구(광주),S,3.5,14882,B,102
2284,MALE,30대,직장인,MARRIED,광주시,서구(광주),S,3.5,14883,B,97
2284,MALE,30대,직장인,MARRIED,광주시,서구(광주),S,3.5,14884,Q,31
2284,MALE,30대,직장인,MARRIED,광주시,서구(광주),S,3.5,14885,R,32
