CustomerID,gender,age,job,marital,province,city,size,exchange
3099,FEMALE,60대 이상,자영업,SINGLE,전라도,익산시,55,3.4
3100,MALE,40대,계약직,MARRIED,대구시,수성구,L,1.0
3101,MALE,30대,직장인,MARRIED,대구시,수성구,M,1.1
3102,FEMALE,30대,직장인,MARRIED,대구시,달성군,44,1.8
3103,FEMALE,60대 이상,직장인,MARRIED,광주시,서구(광주),55,3.7
3104,FEMALE,50대,자영업,SINGLE,전라도,광양시,44,5.9
3105,FEMALE,20대,직장인,MARRIED,광주시,서구(광주),44,3.0
3106,FEMALE,50대,계약직,MARRIED,서울시,양천구,44,3.6
3107,FEMALE,30대,직장인,SINGLE,경상도,북구(포항시),66,4.2
3108,FEMALE,40대,직장인,MARRIED,대구시,수성구,44,2.6
3109,FEMALE,30대,전문직,MARRIED,전라도,광양시,44,3.6
3110,FEMALE,60대 이상,자영업,SINGLE,경기도,가평군,55,3.4
3111,FEMALE,60대 이상,직장인,SINGLE,서울시,양천구,44,6.5
3112,MALE,40대,직장인,MARRIED,서울시,강북구,L,1.3
3113,MALE,40대,직장인,SINGLE,충청도,홍성군,S,2.6
3114,FEMALE,40대,직장인,MARRIED,경기도,화성시,66,4.3
3115,MALE,50대,직장인,SINGLE,서울시,강남구,L,3.9
3116,FEMALE,50대,직장인,MARRIED,광주시,서구(광주),66,3.1
3117,FEMALE,50대,직장인,MARRIED,광주시,서구(광주),66,4.6
3118,MALE,20대,직장인,MARRIED,서울시,강남구,L,2.2
3119,FEMALE,40대,전문직,MARRIED,전라도,구례군,44,2.4
3120,FEMALE,40대,전문직,MARRIED,전라도,익산시,66,3.2
3121,FEMALE,40대,직장인,MARRIED,경상도,북구(포항시),55,3.0
3122,FEMALE,30대,전문직,SINGLE,경상도,함안군,66,5.7
3123,FEMALE,20대,계약직,MARRIED,경기도,평택시,44,2.0
3124,MALE,20대,직장인,MARRIED,서울시,양천구,M,3.0
3125,FEMALE,50대,직장인,SINGLE,광주시,동구(광주),55,6.9
3126,FEMALE,20대,전문직,MARRIED,광주시,서구(광주),66,2.7
3127,MALE,50대,직장인,MARRIED,서울시,강남구,L,0.7
3128,FEMALE,60대 이상,전문직,MARRIED,경상도,북구(포항시),66,2.2
3129,FEMALE,30대,계약직,MARRIED,서울시,강북구,44,2.2
3130,FEMALE,60대 이상,직장인,MARRIED,경기도,안양시,44,1.0
3131,MALE,50대,직장인,SINGLE,서울시,양천구,L,5.5
3132,MALE,50대,직장인,MARRIED,충청도,천안시,M,2.1
3133,MALE,50대,직장인,SINGLE,전라도,광양시,M,4.1
3134,FEMALE,20대,전문직,SINGLE,서울시,강남구,55,5.6
3135,MALE,40대,직장인,SINGLE,서울시,마포구,M,3.9
3136,FEMALE,20대,계약직,SINGLE,광주시,남구(광주),77,4.2
3137,MALE,20대,전문직,MARRIED,서울시,양천구,S,0.1
3138,FEMALE,30대,전문직,MARRIED,대구시,중구(대구),66,4.3
3139,FEMALE,20대,자영업,SINGLE,전라도,광양시,55,6.3
3140,FEMALE,50대,계약직,MARRIED,전라도,해남군,55,2.5
3141,MALE,30대,계약직,SINGLE,충청도,홍성군,S,2.8
3142,FEMALE,30대,직장인,SINGLE,서울시,마포구,66,5.8
3143,FEMALE,60대 이상,직장인,MARRIED,서울시,양천구,55,3.0
3144,MALE,20대,자영업,SINGLE,충청도,진천군,L,2.2
3145,FEMALE,40대,직장인,MARRIED,서울시,강남구,66,4.0
3146,FEMALE,60대 이상,직장인,MARRIED,전라도,곡성군,77,3.2
3147,FEMALE,30대,직장인,MARRIED,서울시,강남구,66,5.3
3148,FEMALE,30대,계약직,SINGLE,충청도,천안시,44,4.6
3149,FEMALE,30대,직장인,MARRIED,광주시,동구(광주),55,4.1
3150,FEMALE,20대,전문직,MARRIED,서울시,양천구,44,4.2
3151,FEMALE,30대,자영업,SINGLE,충청도,홍성군,55,3.9
3152,FEMALE,40대,전문직,MARRIED,서울시,양천구,66,3.0
3153,FEMALE,20대,직장인,MARRIED,대구시,북구(대구),44,0.7
3154,FEMALE,50대,전문직,MARRIED,대구시,중구(대구),77,3.8
3155,FEMALE,40대,전문직,MARRIED,광주시,서구(광주),44,3.7
3156,MALE,40대,계약직,MARRIED,경기도,포천시,L,3.2
3157,FEMALE,20대,전문직,SINGLE,서울시,양천구,44,5.3
3158,FEMALE,30대,직장인,MARRIED,충청도,진천군,55,3.1
3159,FEMALE,40대,직장인,SINGLE,대구시,수성구,44,4.5
3160,FEMALE,30대,직장인,MARRIED,경기도,포천시,44,4.7
3161,FEMALE,50대,계약직,SINGLE,전라도,광양시,55,7.8
3162,FEMALE,60대 이상,직장인,MARRIED,광주시,광산구,44,2.5
3163,FEMALE,50대,직장인,SINGLE,서울시,양천구,55,5.1
3164,FEMALE,40대,전문직,MARRIED,전라도,익산시,66,3.6
3165,FEMALE,50대,직장인,MARRIED,경상도,북구(포항시),44,2.8
3166,FEMALE,40대,전문직,SINGLE,서울시,강남구,66,7.4
3167,MALE,20대,직장인,MARRIED,대구시,수성구,S,-0.0
3168,FEMALE,50대,전문직,MARRIED,충청도,진천군,77,3.1
3169,FEMALE,50대,직장인,SINGLE,충청도,홍성군,55,6.2
3170,MALE,60대 이상,자영업,MARRIED,대구시,수성구,L,2.0
3171,FEMALE,20대,학생,MARRIED,충청도,충주시,44,0.5
3172,FEMALE,50대,전문직,MARRIED,충청도,청주시,55,4.1
3173,MALE,20대,자영업,SINGLE,전라도,곡성군,M,3.0
3174,FEMALE,30대,전문직,SINGLE,전라도,구례군,66,5.5
3175,MALE,40대,직장인,SINGLE,충청도,충주시,S,3.0
3176,FEMALE,20대,전문직,SINGLE,전라도,해남군,77,6.0
3177,FEMALE,20대,학생,SINGLE,서울시,강남구,66,5.4
3178,FEMALE,40대,직장인,SINGLE,경상도,함안군,55,6.9
3179,FEMALE,20대,직장인,MARRIED,경기도,가평군,55,3.0
3180,FEMALE,20대,학생,SINGLE,광주시,북구(광주),44,5.7
3181,FEMALE,20대,전문직,MARRIED,충청도,홍성군,66,5.3
3182,FEMALE,30대,직장인,MARRIED,광주시,광산구,55,3.7
3183,FEMALE,40대,전문직,MARRIED,전라도,익산시,44,2.0
3184,MALE,50대,전문직,MARRIED,충청도,진천군,L,1.0
3185,FEMALE,40대,전문직,MARRIED,서울시,강남구,44,4.6
3186,FEMALE,20대,계약직,SINGLE,대구시,중구(대구),44,4.2
3187,FEMALE,20대,직장인,SINGLE,광주시,서구(광주),66,6.5
3188,FEMALE,20대,전문직,MARRIED,충청도,천안시,55,3.9
3189,MALE,60대 이상,전문직,MARRIED,충청도,충주시,S,2.6
3190,MALE,50대,직장인,MARRIED,광주시,서구(광주),L,1.9
3191,FEMALE,30대,계약직,MARRIED,대구시,달서구,66,4.6
3192,FEMALE,20대,직장인,MARRIED,대구시,수성구,77,3.0
3193,FEMALE,40대,직장인,SINGLE,대구시,달서구,66,5.5
3194,MALE,30대,전문직,SINGLE,충청도,충주시,XL,1.4
3195,FEMALE,30대,전문직,MARRIED,서울시,양천구,66,3.9
3196,FEMALE,40대,전문직,MARRIED,대구시,수성구,77,2.4
3197,FEMALE,30대,자영업,SINGLE,광주시,북구(광주),44,4.6
3198,FEMALE,50대,직장인,MARRIED,대구시,수성구,66,3.8
3199,FEMALE,40대,직장인,MARRIED,경기도,포천시,55,4.7
3200,MALE,30대,전문직,SINGLE,충청도,진천군,L,3.4
3201,MALE,40대,전문직,SINGLE,전라도,구례군,L,4.1
3202,MALE,50대,자영업,MARRIED,광주시,서구(광주),L,3.0
3203,MALE,50대,직장인,MARRIED,서울시,양천구,M,2.6
3204,FEMALE,50대,계약직,SINGLE,경상도,하동군,44,4.3
3205,FEMALE,20대,학생,SINGLE,서울시,강북구,44,5.2
3206,FEMALE,20대,전문직,SINGLE,경기도,화성시,44,6.6
3207,MALE,40대,계약직,MARRIED,전라도,곡성군,L,-0.6
3208,MALE,40대,전문직,SINGLE,대구시,수성구,M,2.8
3209,FEMALE,20대,직장인,SINGLE,광주시,서구(광주),44,4.0
3210,FEMALE,30대,직장인,MARRIED,대구시,수성구,66,2.7
3211,FEMALE,50대,자영업,MARRIED,경상도,하동군,55,5.1
3212,FEMALE,30대,전문직,MARRIED,전라도,광양시,55,1.6
3213,FEMALE,20대,학생,SINGLE,서울시,강동구,55,5.7
3214,FEMALE,40대,자영업,MARRIED,대구시,수성구,66,4.6
3215,FEMALE,50대,자영업,MARRIED,서울시,강남구,55,4.3
3216,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),66,2.8
3217,MALE,20대,계약직,SINGLE,대구시,수성구,L,3.7
3218,FEMALE,40대,계약직,SINGLE,광주시,서구(광주),44,5.7
3219,FEMALE,30대,계약직,SINGLE,서울시,양천구,44,6.0
3220,FEMALE,30대,전문직,MARRIED,경기도,포천시,66,4.0
3221,FEMALE,50대,직장인,MARRIED,대구시,달서구,55,4.8
3222,MALE,20대,계약직,MARRIED,대구시,달서구,M,0.9
3223,MALE,30대,자영업,MARRIED,전라도,익산시,M,4.5
3224,FEMALE,40대,직장인,MARRIED,대구시,수성구,44,2.5
3225,FEMALE,30대,전문직,MARRIED,전라도,해남군,66,4.4
3226,FEMALE,30대,전문직,MARRIED,대구시,달성군,55,4.4
3227,FEMALE,50대,직장인,MARRIED,경기도,화성시,44,5.6
3228,FEMALE,40대,직장인,SINGLE,충청도,진천군,55,5.1
3229,FEMALE,60대 이상,직장인,MARRIED,경상도,거제시,66,5.1
3230,FEMALE,60대 이상,전문직,MARRIED,서울시,강남구,44,2.2
3231,FEMALE,20대,계약직,MARRIED,경기도,안양시,44,1.8
3232,FEMALE,40대,자영업,MARRIED,서울시,강남구,66,3.0
3233,MALE,30대,계약직,MARRIED,대구시,북구(대구),S,0.3
3234,MALE,20대,자영업,SINGLE,경상도,북구(포항시),XL,3.7
3235,FEMALE,30대,계약직,MARRIED,경기도,화성시,55,3.2
3236,FEMALE,50대,자영업,SINGLE,전라도,해남군,44,6.2
3237,FEMALE,30대,직장인,MARRIED,광주시,서구(광주),,4.3
3238,FEMALE,40대,전문직,MARRIED,서울시,양천구,77,3.5
3239,FEMALE,30대,직장인,MARRIED,서울시,강남구,55,4.0
3240,FEMALE,30대,계약직,MARRIED,대구시,중구(대구),44,3.0
3241,FEMALE,30대,직장인,SINGLE,서울시,강북구,44,6.3
3242,FEMALE,30대,직장인,MARRIED,경상도,북구(포항시),,2.5
3243,FEMALE,40대,자영업,MARRIED,경기도,안양시,66,4.1
3244,FEMALE,50대,직장인,SINGLE,충청도,천안시,44,4.6
3245,FEMALE,50대,직장인,MARRIED,서울시,강남구,66,3.1
3246,MALE,40대,직장인,MARRIED,경상도,하동군,S,1.5
3247,FEMALE,30대,직장인,MARRIED,서울시,,66,2.8
3248,MALE,30대,자영업,SINGLE,전라도,광양시,L,4.9
3249,FEMALE,50대,전문직,MARRIED,대구시,달성군,66,4.0
3250,FEMALE,20대,직장인,MARRIED,광주시,동구(광주),77,3.4
3251,FEMALE,40대,계약직,MARRIED,경기도,가평군,44,2.1
3252,FEMALE,30대,직장인,MARRIED,서울시,양천구,66,5.8
3253,MALE,50대,직장인,MARRIED,경기도,포천시,M,0.3
3254,MALE,30대,자영업,MARRIED,대구시,수성구,L,1.9
3255,FEMALE,40대,자영업,SINGLE,서울시,양천구,55,5.8
3256,FEMALE,40대,자영업,MARRIED,경상도,함안군,66,2.1
3257,MALE,20대,직장인,SINGLE,대구시,달성군,XL,3.1
3258,MALE,20대,학생,MARRIED,광주시,서구(광주),S,1.7
3259,FEMALE,20대,직장인,MARRIED,대구시,달성군,44,3.4
3260,MALE,30대,자영업,SINGLE,경상도,하동군,L,3.5
3261,FEMALE,20대,전문직,MARRIED,대구시,중구(대구),55,2.6
3262,FEMALE,30대,전문직,SINGLE,전라도,구례군,55,6.9
3263,FEMALE,30대,자영업,SINGLE,서울시,양천구,44,5.0
3264,FEMALE,50대,전문직,MARRIED,광주시,서구(광주),55,2.7
3265,MALE,50대,전문직,MARRIED,대구시,북구(대구),L,3.3
3266,FEMALE,60대 이상,전문직,MARRIED,서울시,,66,3.6
3267,FEMALE,20대,직장인,MARRIED,대구시,달성군,44,2.8
3268,FEMALE,20대,직장인,SINGLE,대구시,달서구,44,5.5
3269,FEMALE,20대,전문직,MARRIED,충청도,충주시,44,3.9
3270,FEMALE,20대,자영업,SINGLE,서울시,강북구,44,3.9
3271,MALE,60대 이상,전문직,MARRIED,대구시,달서구,L,1.2
3272,FEMALE,60대 이상,직장인,SINGLE,충청도,홍성군,44,4.2
3273,FEMALE,20대,직장인,MARRIED,경상도,하동군,66,2.8
3274,MALE,30대,자영업,MARRIED,대구시,수성구,L,3.6
3275,MALE,40대,직장인,MARRIED,전라도,곡성군,M,1.0
3276,FEMALE,20대,자영업,SINGLE,충청도,청주시,55,4.2
3277,FEMALE,50대,자영업,MARRIED,경기도,가평군,77,4.2
3278,FEMALE,20대,학생,MARRIED,전라도,광양시,77,4.5
3279,MALE,40대,자영업,MARRIED,서울시,양천구,M,1.4
3280,FEMALE,50대,전문직,SINGLE,광주시,서구(광주),44,5.9
3281,FEMALE,30대,전문직,MARRIED,광주시,동구(광주),66,3.3
3282,FEMALE,60대 이상,직장인,SINGLE,서울시,양천구,66,7.3
3283,FEMALE,20대,전문직,SINGLE,전라도,,55,5.9
3284,FEMALE,20대,학생,MARRIED,경기도,평택시,44,1.5
3285,MALE,20대,직장인,MARRIED,경상도,남구(포항시),M,-1.1
3286,FEMALE,40대,직장인,SINGLE,대구시,수성구,66,4.3
3287,FEMALE,20대,직장인,MARRIED,대구시,달서구,66,4.4
3288,FEMALE,50대,직장인,MARRIED,대구시,수성구,44,5.2
3289,FEMALE,60대 이상,직장인,MARRIED,서울시,양천구,55,2.7
3290,MALE,20대,자영업,SINGLE,전라도,광양시,M,4.0
3291,FEMALE,20대,전문직,SINGLE,서울시,강북구,44,5.2
3292,MALE,50대,계약직,MARRIED,경기도,화성시,M,1.3
3293,FEMALE,20대,직장인,MARRIED,대구시,달서구,66,4.7
3294,FEMALE,60대 이상,전문직,MARRIED,대구시,달서구,55,2.9
3295,FEMALE,30대,자영업,SINGLE,광주시,북구(광주),66,6.0
3296,FEMALE,20대,자영업,MARRIED,대구시,달서구,44,2.1
3297,FEMALE,50대,전문직,MARRIED,경기도,화성시,55,3.2
3298,FEMALE,40대,자영업,MARRIED,전라도,익산시,55,4.5
3299,FEMALE,20대,전문직,MARRIED,경상도,하동군,44,1.9
3300,FEMALE,50대,계약직,MARRIED,전라도,해남군,44,5.4
3301,MALE,50대,직장인,MARRIED,충청도,충주시,S,0.9
3302,FEMALE,60대 이상,직장인,SINGLE,광주시,남구(광주),55,4.7
3303,FEMALE,30대,계약직,MARRIED,경상도,함안군,44,3.5
3304,FEMALE,20대,자영업,SINGLE,서울시,강남구,66,5.3
3305,FEMALE,60대 이상,전문직,SINGLE,광주시,북구(광주),44,4.6
3306,MALE,40대,직장인,SINGLE,서울시,마포구,S,3.6
3307,FEMALE,40대,자영업,MARRIED,경상도,남구(포항시),44,2.5
3308,FEMALE,50대,전문직,MARRIED,대구시,수성구,44,3.6
3309,FEMALE,50대,전문직,MARRIED,광주시,북구(광주),66,5.6
3310,MALE,30대,직장인,MARRIED,전라도,광양시,M,0.8
3311,FEMALE,20대,계약직,SINGLE,서울시,양천구,55,6.1
3312,MALE,50대,직장인,SINGLE,대구시,수성구,M,3.7
3313,FEMALE,20대,직장인,MARRIED,충청도,홍성군,66,1.7
3314,FEMALE,20대,직장인,SINGLE,전라도,광양시,44,4.4
3315,FEMALE,50대,자영업,MARRIED,충청도,청주시,44,2.6
3316,FEMALE,40대,자영업,MARRIED,경상도,북구(포항시),66,0.8
3317,FEMALE,50대,직장인,MARRIED,대구시,중구(대구),55,2.9
3318,MALE,40대,전문직,MARRIED,서울시,양천구,L,-0.1
3319,FEMALE,20대,전문직,MARRIED,전라도,익산시,44,1.5
3320,FEMALE,30대,전문직,MARRIED,서울시,양천구,55,3.6
3321,FEMALE,40대,직장인,MARRIED,경상도,북구(포항시),66,3.7
3322,MALE,30대,직장인,MARRIED,전라도,곡성군,M,2.2
3323,FEMALE,40대,자영업,MARRIED,충청도,진천군,44,3.1
3324,FEMALE,20대,직장인,MARRIED,서울시,양천구,44,3.6
3325,FEMALE,40대,직장인,SINGLE,대구시,수성구,66,4.6
3326,FEMALE,50대,자영업,SINGLE,대구시,수성구,,5.2
3327,FEMALE,50대,직장인,SINGLE,충청도,청주시,44,6.8
3328,MALE,30대,전문직,MARRIED,서울시,양천구,XL,1.5
3329,FEMALE,20대,계약직,SINGLE,광주시,서구(광주),55,4.2
3330,FEMALE,20대,직장인,MARRIED,전라도,익산시,44,2.5
3331,FEMALE,50대,직장인,MARRIED,대구시,수성구,44,4.8
3332,FEMALE,50대,자영업,MARRIED,경기도,가평군,44,2.5
3333,FEMALE,50대,전문직,MARRIED,경상도,함안군,55,4.8
3334,FEMALE,50대,자영업,SINGLE,충청도,진천군,44,5.9
3335,FEMALE,40대,전문직,SINGLE,전라도,광양시,55,4.6
3336,FEMALE,60대 이상,전문직,MARRIED,전라도,광양시,66,2.0
3337,MALE,30대,전문직,MARRIED,서울시,마포구,L,2.7
3338,FEMALE,40대,계약직,MARRIED,경기도,가평군,44,3.3
3339,MALE,50대,직장인,MARRIED,전라도,구례군,S,0.1
3340,FEMALE,50대,자영업,MARRIED,경상도,함안군,55,2.8
3341,FEMALE,40대,직장인,SINGLE,서울시,강북구,66,5.8
3342,FEMALE,20대,자영업,SINGLE,경상도,거제시,55,4.8
3343,FEMALE,20대,자영업,SINGLE,광주시,서구(광주),55,5.5
3344,FEMALE,20대,직장인,SINGLE,서울시,강남구,66,3.9
3345,FEMALE,30대,직장인,SINGLE,서울시,마포구,55,6.3
3346,MALE,20대,자영업,MARRIED,경상도,남구(포항시),M,0.6
3347,FEMALE,60대 이상,전문직,MARRIED,대구시,수성구,44,2.5
3348,FEMALE,40대,직장인,SINGLE,대구시,북구(대구),66,6.0
3349,MALE,20대,학생,SINGLE,대구시,수성구,M,5.2
3350,FEMALE,20대,자영업,MARRIED,경상도,북구(포항시),44,4.1
3351,FEMALE,30대,전문직,SINGLE,충청도,청주시,66,5.4
3352,FEMALE,60대 이상,직장인,MARRIED,경기도,포천시,66,3.4
3353,FEMALE,40대,전문직,MARRIED,대구시,수성구,44,4.5
3354,FEMALE,20대,직장인,SINGLE,대구시,달성군,55,6.6
3355,MALE,30대,계약직,MARRIED,서울시,양천구,S,3.1
3356,MALE,40대,직장인,MARRIED,대구시,달성군,L,3.4
3357,MALE,20대,직장인,MARRIED,광주시,서구(광주),M,3.7
3358,FEMALE,30대,직장인,MARRIED,서울시,마포구,55,3.3
3359,MALE,40대,직장인,MARRIED,서울시,강남구,L,1.5
3360,FEMALE,60대 이상,자영업,MARRIED,경기도,가평군,44,1.8
3361,FEMALE,30대,전문직,MARRIED,충청도,천안시,55,4.5
3362,FEMALE,20대,직장인,SINGLE,경기도,포천시,55,6.8
3363,FEMALE,30대,전문직,MARRIED,서울시,강남구,44,4.5
3364,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),55,1.9
3365,FEMALE,20대,자영업,SINGLE,경상도,거제시,66,3.9
3366,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),66,3.4
3367,MALE,40대,직장인,SINGLE,서울시,마포구,M,5.4
3368,FEMALE,20대,직장인,MARRIED,충청도,청주시,66,3.7
3369,MALE,40대,자영업,MARRIED,경상도,남구(포항시),L,0.2
3370,FEMALE,30대,직장인,SINGLE,광주시,서구(광주),66,6.5
3371,MALE,50대,직장인,MARRIED,서울시,양천구,S,2.9
3372,FEMALE,20대,직장인,MARRIED,서울시,마포구,44,3.3
3373,FEMALE,30대,계약직,MARRIED,서울시,양천구,44,3.4
3374,FEMALE,50대,직장인,SINGLE,충청도,충주시,44,6.9
3375,FEMALE,40대,전문직,MARRIED,경기도,안양시,44,2.5
3376,FEMALE,60대 이상,전문직,MARRIED,대구시,수성구,66,4.3
3377,FEMALE,50대,자영업,MARRIED,광주시,광산구,66,2.8
3378,FEMALE,20대,자영업,MARRIED,서울시,강북구,55,3.0
3379,FEMALE,60대 이상,전문직,MARRIED,서울시,양천구,44,2.1
3380,FEMALE,40대,직장인,SINGLE,전라도,곡성군,44,4.0
3381,FEMALE,20대,직장인,MARRIED,충청도,진천군,44,0.4
3382,MALE,60대 이상,전문직,MARRIED,서울시,강남구,S,0.0
3383,FEMALE,30대,직장인,SINGLE,대구시,중구(대구),44,6.2
3384,MALE,30대,직장인,MARRIED,대구시,달서구,M,1.3
3385,FEMALE,50대,직장인,SINGLE,경기도,포천시,55,6.1
3386,FEMALE,20대,직장인,MARRIED,경상도,하동군,44,3.8
3387,FEMALE,30대,계약직,MARRIED,광주시,남구(광주),66,3.5
3388,FEMALE,40대,계약직,SINGLE,광주시,서구(광주),66,4.9
3389,FEMALE,30대,직장인,MARRIED,대구시,중구(대구),66,2.8
3390,FEMALE,50대,계약직,MARRIED,서울시,강북구,44,3.5
3391,FEMALE,40대,자영업,MARRIED,충청도,청주시,44,2.6
3392,FEMALE,50대,자영업,SINGLE,서울시,강남구,44,5.1
3393,FEMALE,20대,직장인,MARRIED,서울시,강동구,66,3.5
3394,FEMALE,30대,자영업,SINGLE,서울시,강북구,44,5.2
3395,MALE,40대,직장인,MARRIED,서울시,강남구,L,1.4
3396,FEMALE,30대,자영업,SINGLE,충청도,충주시,77,4.8
3397,FEMALE,50대,전문직,SINGLE,광주시,서구(광주),55,6.9
3398,FEMALE,20대,계약직,MARRIED,대구시,수성구,77,4.7
3399,FEMALE,30대,자영업,MARRIED,대구시,북구(대구),44,1.7
3400,FEMALE,30대,계약직,SINGLE,광주시,광산구,44,5.8
3401,FEMALE,30대,계약직,SINGLE,경기도,화성시,44,4.7
3402,MALE,50대,자영업,SINGLE,서울시,양천구,,5.1
3403,FEMALE,40대,전문직,SINGLE,경기도,평택시,55,3.6
3404,FEMALE,30대,직장인,SINGLE,경기도,가평군,55,3.7
3405,FEMALE,50대,직장인,MARRIED,대구시,수성구,44,4.1
3406,FEMALE,30대,계약직,SINGLE,충청도,홍성군,66,6.2
3407,FEMALE,20대,계약직,MARRIED,충청도,진천군,77,1.6
3408,MALE,20대,직장인,SINGLE,전라도,곡성군,M,3.5
3409,MALE,50대,전문직,MARRIED,서울시,강남구,L,2.1
3410,FEMALE,40대,계약직,SINGLE,경기도,평택시,66,5.4
3411,MALE,40대,자영업,SINGLE,광주시,동구(광주),L,2.1
3412,FEMALE,20대,직장인,SINGLE,광주시,북구(광주),55,7.5
3413,FEMALE,30대,자영업,MARRIED,서울시,마포구,55,3.2
3414,FEMALE,50대,직장인,MARRIED,서울시,강남구,44,3.8
3415,FEMALE,40대,자영업,MARRIED,전라도,해남군,44,4.0
3416,FEMALE,20대,직장인,MARRIED,대구시,북구(대구),66,2.9
3417,FEMALE,50대,직장인,SINGLE,전라도,곡성군,55,5.1
3418,MALE,40대,전문직,MARRIED,서울시,마포구,L,3.0
3419,MALE,30대,직장인,MARRIED,서울시,양천구,L,2.8
3420,MALE,30대,전문직,SINGLE,서울시,양천구,M,2.4
3421,FEMALE,50대,전문직,MARRIED,서울시,마포구,44,4.9
3422,FEMALE,30대,계약직,MARRIED,충청도,충주시,77,3.7
3423,FEMALE,60대 이상,직장인,MARRIED,서울시,마포구,44,3.6
3424,MALE,20대,직장인,SINGLE,광주시,남구(광주),L,2.9
3425,MALE,20대,직장인,MARRIED,전라도,곡성군,M,1.4
3426,MALE,50대,전문직,MARRIED,서울시,강남구,M,0.7
3427,FEMALE,40대,전문직,MARRIED,충청도,충주시,66,3.2
3428,FEMALE,50대,직장인,MARRIED,서울시,강북구,66,3.9
3429,FEMALE,20대,학생,SINGLE,경기도,안양시,44,3.4
3430,FEMALE,50대,전문직,SINGLE,대구시,수성구,44,5.7
3431,MALE,30대,직장인,MARRIED,경기도,가평군,,1.7
3432,FEMALE,40대,직장인,MARRIED,충청도,충주시,66,4.5
3433,MALE,30대,직장인,SINGLE,서울시,강남구,M,2.7
3434,MALE,30대,전문직,MARRIED,경상도,남구(포항시),L,1.3
3435,FEMALE,50대,전문직,SINGLE,충청도,청주시,44,5.9
3436,FEMALE,50대,직장인,MARRIED,서울시,양천구,44,2.4
3437,FEMALE,20대,자영업,MARRIED,서울시,양천구,55,3.8
3438,MALE,20대,학생,MARRIED,광주시,서구(광주),M,1.6
3439,FEMALE,20대,전문직,MARRIED,대구시,수성구,66,4.7
3440,FEMALE,40대,직장인,SINGLE,대구시,수성구,66,2.9
3441,FEMALE,20대,전문직,MARRIED,경상도,남구(포항시),44,2.1
3442,FEMALE,40대,직장인,SINGLE,전라도,광양시,55,6.9
3443,MALE,50대,직장인,MARRIED,전라도,익산시,L,0.6
3444,MALE,50대,직장인,MARRIED,경기도,포천시,L,0.9
3445,FEMALE,50대,직장인,MARRIED,광주시,서구(광주),44,4.9
3446,MALE,20대,전문직,MARRIED,충청도,천안시,S,-0.3
3447,MALE,40대,직장인,SINGLE,서울시,강남구,M,1.8
3448,FEMALE,50대,자영업,MARRIED,대구시,수성구,44,3.6
3449,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),66,5.6
3450,FEMALE,20대,자영업,MARRIED,서울시,마포구,55,4.1
3451,MALE,40대,직장인,SINGLE,대구시,달서구,S,4.3
3452,FEMALE,40대,직장인,MARRIED,대구시,중구(대구),77,3.4
3453,MALE,20대,계약직,MARRIED,광주시,광산구,L,1.6
3454,MALE,50대,전문직,MARRIED,경기도,포천시,L,3.1
3455,MALE,30대,전문직,MARRIED,광주시,북구(광주),L,1.1
3456,FEMALE,30대,전문직,MARRIED,대구시,달서구,55,3.3
3457,FEMALE,20대,자영업,SINGLE,충청도,홍성군,55,3.7
3458,FEMALE,30대,자영업,MARRIED,대구시,수성구,44,2.6
3459,FEMALE,40대,전문직,MARRIED,충청도,진천군,55,0.9
3460,FEMALE,30대,직장인,MARRIED,전라도,곡성군,66,2.5
3461,FEMALE,30대,계약직,SINGLE,서울시,강남구,66,5.6
3462,MALE,30대,자영업,SINGLE,충청도,진천군,S,1.8
3463,FEMALE,30대,직장인,MARRIED,광주시,북구(광주),66,3.8
3464,FEMALE,20대,계약직,MARRIED,경기도,포천시,66,2.9
3465,FEMALE,40대,직장인,SINGLE,충청도,홍성군,44,4.5
3466,FEMALE,50대,자영업,MARRIED,경상도,북구(포항시),44,2.6
3467,FEMALE,50대,전문직,MARRIED,광주시,서구(광주),55,3.9
3468,FEMALE,20대,자영업,SINGLE,서울시,양천구,66,6.0
3469,MALE,50대,전문직,SINGLE,경상도,하동군,M,2.9
3470,MALE,40대,자영업,MARRIED,충청도,청주시,S,0.1
3471,FEMALE,60대 이상,전문직,MARRIED,서울시,양천구,44,0.9
3472,MALE,30대,직장인,MARRIED,광주시,서구(광주),L,1.7
3473,FEMALE,20대,계약직,MARRIED,대구시,수성구,44,3.5
3474,FEMALE,50대,직장인,SINGLE,서울시,강남구,66,4.9
3475,FEMALE,30대,전문직,MARRIED,전라도,곡성군,77,2.1
3476,FEMALE,40대,직장인,MARRIED,충청도,진천군,44,1.4
3477,FEMALE,50대,전문직,SINGLE,서울시,강북구,55,5.4
3478,FEMALE,40대,직장인,MARRIED,대구시,달성군,55,3.6
3479,FEMALE,20대,자영업,SINGLE,서울시,강남구,44,3.5
3480,FEMALE,50대,직장인,MARRIED,서울시,양천구,66,3.8
3481,MALE,30대,전문직,MARRIED,서울시,양천구,L,2.9
3482,FEMALE,20대,자영업,MARRIED,대구시,수성구,44,4.1
3483,FEMALE,20대,학생,SINGLE,충청도,천안시,55,7.3
3484,FEMALE,30대,직장인,SINGLE,서울시,강남구,55,6.9
