CustomerID,gender,age,job,marital,province,city,size,exchange,moving_ig_num
2683,FEMALE,20대,직장인,MARRIED,경기도,화성시,44,2.6,3
2684,FEMALE,50대,전문직,SINGLE,경상도,하동군,44,4.7,2
2685,MALE,50대,직장인,MARRIED,대구시,수성구,XL,2.7,2
2686,FEMALE,50대,전문직,SINGLE,충청도,충주시,55,7.0,2
2687,MALE,40대,직장인,MARRIED,충청도,천안시,L,2.1,5
2688,FEMALE,30대,전문직,MARRIED,서울시,강남구,66,2.6,3
2689,FEMALE,20대,학생,MARRIED,충청도,홍성군,55,3.9,3
2690,FEMALE,30대,전문직,MARRIED,서울시,양천구,77,4.0,0
2691,MALE,20대,자영업,SINGLE,광주시,서구(광주),L,2.5,2
2692,MALE,40대,직장인,SINGLE,경기도,포천시,M,4.5,3
2693,FEMALE,20대,자영업,MARRIED,경상도,북구(포항시),55,3.5,2
2694,FEMALE,50대,직장인,MARRIED,대구시,수성구,44,4.2,2
2696,FEMALE,20대,직장인,SINGLE,서울시,강남구,44,5.3,3
2697,MALE,20대,자영업,SINGLE,대구시,달성군,XL,2.6,4
2698,FEMALE,20대,직장인,MARRIED,충청도,충주시,66,3.6,2
2699,MALE,20대,학생,SINGLE,충청도,홍성군,S,2.7,5
2700,FEMALE,60대 이상,전문직,MARRIED,광주시,서구(광주),55,0.5,2
2701,FEMALE,50대,직장인,MARRIED,서울시,강북구,66,4.0,0
2702,FEMALE,50대,직장인,MARRIED,경상도,남구(포항시),55,2.7,2
2704,MALE,30대,전문직,SINGLE,광주시,서구(광주),M,2.7,4
2705,FEMALE,60대 이상,직장인,SINGLE,서울시,양천구,66,4.9,1
2706,FEMALE,20대,직장인,SINGLE,전라도,곡성군,44,3.9,1
2707,MALE,20대,전문직,SINGLE,서울시,마포구,L,3.6,4
2708,FEMALE,30대,직장인,MARRIED,광주시,서구(광주),44,4.7,3
2709,MALE,50대,전문직,SINGLE,전라도,해남군,M,3.0,4
2710,FEMALE,20대,자영업,MARRIED,경상도,북구(포항시),66,1.3,3
2711,FEMALE,40대,전문직,SINGLE,광주시,서구(광주),55,6.4,5
2712,FEMALE,20대,자영업,MARRIED,광주시,북구(광주),66,2.0,2
2713,MALE,30대,전문직,MARRIED,서울시,강남구,L,2.5,4
2714,FEMALE,30대,전문직,SINGLE,경기도,가평군,55,4.8,2
2715,FEMALE,40대,전문직,SINGLE,대구시,수성구,55,5.1,2
2716,MALE,30대,자영업,SINGLE,서울시,양천구,M,3.3,6
2717,MALE,30대,직장인,SINGLE,대구시,달성군,M,4.0,4
2718,MALE,60대 이상,자영업,MARRIED,충청도,충주시,S,0.2,1
2719,MALE,40대,자영업,MARRIED,대구시,수성구,S,2.1,3
2720,FEMALE,20대,전문직,MARRIED,전라도,곡성군,44,2.2,1
2721,FEMALE,20대,직장인,SINGLE,광주시,남구(광주),55,5.9,5
2722,FEMALE,50대,직장인,MARRIED,서울시,마포구,66,4.0,0
2723,FEMALE,30대,직장인,MARRIED,서울시,강남구,44,2.3,3
2724,FEMALE,50대,직장인,SINGLE,서울시,양천구,55,7.1,2
2725,FEMALE,40대,자영업,MARRIED,서울시,양천구,66,3.1,3
2726,FEMALE,50대,전문직,SINGLE,충청도,청주시,55,6.3,3
2727,FEMALE,40대,직장인,MARRIED,서울시,마포구,66,2.7,1
2728,MALE,30대,직장인,MARRIED,서울시,양천구,S,3.4,5
2729,FEMALE,20대,직장인,SINGLE,전라도,구례군,44,5.6,0
2730,FEMALE,60대 이상,직장인,SINGLE,광주시,북구(광주),44,5.7,4
2731,FEMALE,40대,직장인,SINGLE,경상도,남구(포항시),44,3.9,4
2732,FEMALE,30대,직장인,MARRIED,대구시,수성구,44,1.1,0
2733,FEMALE,30대,자영업,SINGLE,경상도,함안군,77,5.2,3
2734,FEMALE,60대 이상,직장인,MARRIED,경기도,포천시,44,4.8,3
2735,MALE,50대,자영업,SINGLE,대구시,달서구,L,4.4,7
2736,MALE,20대,자영업,MARRIED,서울시,양천구,L,2.9,3
2737,FEMALE,50대,전문직,SINGLE,경상도,북구(포항시),55,6.0,1
2738,FEMALE,40대,자영업,SINGLE,경상도,하동군,44,4.6,2
2739,FEMALE,40대,직장인,SINGLE,대구시,수성구,44,5.8,2
2740,FEMALE,50대,직장인,MARRIED,서울시,강북구,55,5.0,2
2741,FEMALE,50대,직장인,MARRIED,서울시,양천구,44,2.8,3
2742,FEMALE,40대,직장인,MARRIED,경기도,평택시,55,2.5,3
2743,FEMALE,40대,전문직,MARRIED,광주시,북구(광주),55,5.1,2
2744,FEMALE,30대,직장인,MARRIED,광주시,서구(광주),44,3.0,2
2745,FEMALE,30대,전문직,MARRIED,광주시,북구(광주),66,1.3,3
2746,FEMALE,30대,직장인,MARRIED,대구시,달성군,77,2.1,2
2747,FEMALE,40대,직장인,MARRIED,대구시,달서구,77,4.2,1
2748,MALE,20대,자영업,MARRIED,대구시,달서구,M,1.6,6
2749,FEMALE,20대,직장인,MARRIED,광주시,북구(광주),55,3.4,2
2750,MALE,50대,계약직,MARRIED,광주시,동구(광주),L,2.7,3
2751,MALE,20대,직장인,MARRIED,대구시,북구(대구),XL,1.3,3
2752,FEMALE,60대 이상,자영업,MARRIED,광주시,서구(광주),55,3.3,2
2753,FEMALE,20대,직장인,MARRIED,대구시,수성구,55,2.6,0
2754,FEMALE,60대 이상,직장인,MARRIED,서울시,양천구,44,4.0,2
2755,MALE,30대,자영업,SINGLE,경기도,가평군,L,3.5,5
2756,FEMALE,40대,전문직,SINGLE,서울시,양천구,55,5.4,5
2757,FEMALE,40대,자영업,SINGLE,광주시,동구(광주),44,6.0,4
2758,MALE,60대 이상,자영업,MARRIED,경기도,포천시,L,1.4,3
2759,FEMALE,60대 이상,자영업,SINGLE,충청도,진천군,55,4.5,2
2760,FEMALE,50대,자영업,MARRIED,서울시,강남구,44,2.8,1
2762,MALE,20대,직장인,MARRIED,광주시,서구(광주),M,2.4,3
2763,FEMALE,40대,전문직,SINGLE,서울시,양천구,44,7.1,2
2764,MALE,30대,자영업,MARRIED,경기도,포천시,M,3.0,3
2765,FEMALE,40대,전문직,MARRIED,서울시,강남구,44,3.6,1
2766,MALE,30대,자영업,SINGLE,전라도,구례군,S,3.0,7
2767,FEMALE,50대,전문직,MARRIED,경기도,포천시,66,5.4,3
2768,FEMALE,40대,자영업,MARRIED,서울시,강북구,55,3.2,2
2769,FEMALE,50대,직장인,SINGLE,광주시,서구(광주),66,5.9,3
2770,FEMALE,30대,자영업,MARRIED,충청도,진천군,44,2.8,2
2771,MALE,50대,직장인,MARRIED,서울시,강북구,M,2.2,1
2772,MALE,30대,자영업,MARRIED,전라도,곡성군,L,2.3,5
2773,MALE,50대,전문직,MARRIED,대구시,달서구,S,0.8,3
2774,FEMALE,20대,자영업,SINGLE,경상도,함안군,66,5.2,3
2775,FEMALE,40대,자영업,SINGLE,전라도,해남군,44,3.4,3
2776,MALE,60대 이상,자영업,MARRIED,대구시,북구(대구),L,1.1,3
2777,MALE,30대,자영업,SINGLE,서울시,강북구,M,3.2,3
2778,FEMALE,20대,자영업,MARRIED,대구시,수성구,44,2.7,0
2779,FEMALE,60대 이상,직장인,MARRIED,대구시,달서구,55,3.6,3
2780,MALE,20대,자영업,MARRIED,전라도,곡성군,M,0.4,3
2781,FEMALE,50대,전문직,MARRIED,경기도,가평군,66,3.8,2
2782,FEMALE,60대 이상,직장인,SINGLE,대구시,달성군,55,6.6,2
2783,MALE,40대,전문직,MARRIED,서울시,마포구,L,1.3,3
2784,FEMALE,20대,학생,MARRIED,대구시,수성구,66,3.6,2
2785,FEMALE,40대,전문직,MARRIED,서울시,양천구,77,4.7,3
2786,FEMALE,40대,전문직,SINGLE,대구시,수성구,44,5.0,1
2787,FEMALE,50대,자영업,SINGLE,경기도,가평군,44,4.2,5
2788,MALE,30대,직장인,MARRIED,대구시,수성구,L,2.6,4
2789,FEMALE,40대,전문직,SINGLE,경기도,가평군,55,5.1,1
2790,FEMALE,40대,직장인,SINGLE,경기도,평택시,55,6.0,4
2791,FEMALE,40대,직장인,MARRIED,충청도,홍성군,66,4.7,0
2792,FEMALE,40대,전문직,SINGLE,경상도,하동군,77,6.1,4
2793,FEMALE,20대,전문직,MARRIED,경상도,남구(포항시),55,3.9,0
2794,FEMALE,20대,직장인,SINGLE,전라도,광양시,66,6.7,3
2795,FEMALE,40대,직장인,SINGLE,서울시,양천구,66,7.6,2
2796,FEMALE,20대,직장인,MARRIED,경기도,안양시,55,4.5,2
2797,FEMALE,60대 이상,직장인,MARRIED,대구시,수성구,44,3.9,1
2798,FEMALE,20대,자영업,SINGLE,대구시,수성구,44,5.3,3
2799,MALE,20대,학생,MARRIED,전라도,해남군,M,2.8,3
2800,FEMALE,40대,직장인,MARRIED,경상도,남구(포항시),55,3.4,2
2801,MALE,20대,직장인,MARRIED,대구시,달성군,S,0.7,3
2802,FEMALE,20대,직장인,MARRIED,경기도,화성시,55,5.4,2
2803,MALE,20대,직장인,SINGLE,충청도,홍성군,M,3.4,6
2804,FEMALE,60대 이상,직장인,MARRIED,충청도,청주시,44,4.2,2
2805,FEMALE,30대,직장인,MARRIED,광주시,북구(광주),44,3.2,3
2806,FEMALE,50대,직장인,SINGLE,광주시,남구(광주),55,6.2,2
2807,FEMALE,30대,전문직,MARRIED,대구시,수성구,55,5.0,3
2808,FEMALE,50대,직장인,SINGLE,대구시,수성구,44,5.5,2
2809,FEMALE,50대,직장인,MARRIED,경상도,하동군,55,3.1,1
2810,FEMALE,50대,직장인,SINGLE,광주시,서구(광주),44,6.9,2
2811,FEMALE,40대,직장인,MARRIED,충청도,청주시,44,3.7,0
2812,FEMALE,40대,직장인,SINGLE,경상도,남구(포항시),55,5.5,2
2813,FEMALE,20대,직장인,MARRIED,충청도,청주시,66,1.2,2
2814,FEMALE,20대,계약직,SINGLE,대구시,달서구,44,5.7,2
2815,MALE,50대,계약직,MARRIED,서울시,강남구,L,1.6,2
2816,MALE,40대,전문직,SINGLE,서울시,마포구,L,3.2,6
2817,MALE,30대,직장인,SINGLE,대구시,수성구,L,5.6,5
2818,FEMALE,50대,전문직,SINGLE,서울시,마포구,44,6.5,1
2819,FEMALE,30대,직장인,SINGLE,경기도,가평군,44,4.1,2
2820,FEMALE,50대,전문직,MARRIED,서울시,양천구,55,3.7,2
2821,FEMALE,30대,직장인,MARRIED,경상도,남구(포항시),66,4.5,1
2822,FEMALE,50대,직장인,SINGLE,전라도,광양시,44,5.5,6
2823,FEMALE,20대,자영업,MARRIED,경상도,거제시,44,1.6,3
2824,FEMALE,50대,직장인,MARRIED,충청도,청주시,44,4.5,1
2825,MALE,50대,전문직,SINGLE,충청도,충주시,L,2.8,4
2826,FEMALE,30대,직장인,SINGLE,광주시,북구(광주),44,5.4,2
2827,FEMALE,50대,계약직,SINGLE,전라도,광양시,66,5.8,2
2828,FEMALE,40대,전문직,MARRIED,서울시,양천구,44,3.6,3
2829,MALE,40대,전문직,MARRIED,충청도,청주시,L,1.2,3
2830,FEMALE,30대,자영업,MARRIED,광주시,서구(광주),55,3.6,1
2831,FEMALE,50대,직장인,SINGLE,대구시,수성구,44,5.8,2
2832,FEMALE,50대,전문직,SINGLE,광주시,서구(광주),66,5.4,2
2833,FEMALE,40대,자영업,MARRIED,경기도,포천시,44,2.8,2
2834,FEMALE,30대,계약직,MARRIED,대구시,달서구,66,4.9,3
2835,MALE,40대,직장인,MARRIED,대구시,수성구,L,4.2,3
2836,FEMALE,50대,직장인,MARRIED,대구시,달서구,44,4.8,2
2837,FEMALE,40대,직장인,MARRIED,경상도,함안군,55,2.1,5
2838,MALE,20대,직장인,SINGLE,서울시,양천구,S,3.6,3
2839,FEMALE,60대 이상,직장인,SINGLE,경상도,하동군,66,2.7,3
2840,FEMALE,50대,직장인,SINGLE,경기도,안양시,44,4.7,1
2842,MALE,40대,직장인,MARRIED,경상도,북구(포항시),S,1.0,5
2843,FEMALE,40대,전문직,MARRIED,전라도,해남군,77,3.8,2
2844,MALE,40대,직장인,SINGLE,대구시,수성구,S,4.6,5
2845,FEMALE,40대,자영업,MARRIED,전라도,익산시,44,2.7,4
2846,FEMALE,20대,학생,SINGLE,충청도,진천군,44,5.1,1
2847,FEMALE,30대,전문직,MARRIED,경기도,화성시,66,4.6,1
2848,FEMALE,20대,전문직,MARRIED,서울시,양천구,66,2.2,1
2849,FEMALE,50대,전문직,MARRIED,전라도,광양시,55,3.7,2
2850,FEMALE,30대,직장인,SINGLE,전라도,광양시,55,5.0,4
2851,MALE,30대,계약직,SINGLE,전라도,곡성군,S,3.6,6
2852,MALE,40대,전문직,MARRIED,전라도,익산시,L,2.8,3
2853,FEMALE,40대,자영업,SINGLE,서울시,강남구,55,5.7,3
2854,FEMALE,40대,직장인,MARRIED,대구시,수성구,66,2.3,0
2855,FEMALE,50대,직장인,MARRIED,대구시,북구(대구),55,3.8,1
2856,FEMALE,20대,자영업,MARRIED,충청도,홍성군,44,3.8,2
2857,FEMALE,40대,자영업,MARRIED,전라도,광양시,44,4.1,1
2858,MALE,20대,직장인,MARRIED,경기도,가평군,M,1.5,2
2859,FEMALE,40대,직장인,MARRIED,서울시,양천구,66,3.6,1
2860,FEMALE,30대,전문직,MARRIED,광주시,북구(광주),44,2.6,2
2861,MALE,30대,직장인,MARRIED,서울시,양천구,L,2.0,4
2862,FEMALE,30대,전문직,MARRIED,대구시,수성구,66,4.6,3
2863,FEMALE,40대,전문직,SINGLE,전라도,해남군,55,4.1,2
2864,FEMALE,40대,직장인,MARRIED,서울시,양천구,66,4.3,3
2865,FEMALE,30대,직장인,SINGLE,전라도,곡성군,44,5.2,4
2866,FEMALE,40대,전문직,MARRIED,경상도,북구(포항시),55,1.8,2
2867,FEMALE,50대,직장인,MARRIED,서울시,강남구,55,5.2,3
2868,FEMALE,50대,직장인,MARRIED,경상도,거제시,44,2.5,2
2869,FEMALE,20대,자영업,SINGLE,광주시,서구(광주),44,5.0,3
2870,FEMALE,40대,자영업,MARRIED,전라도,곡성군,44,2.0,3
2871,FEMALE,20대,전문직,MARRIED,서울시,양천구,66,3.9,1
2872,MALE,20대,직장인,MARRIED,전라도,광양시,L,2.1,3
2873,FEMALE,40대,직장인,MARRIED,대구시,달성군,55,5.2,1
2874,MALE,20대,자영업,MARRIED,경기도,가평군,S,1.1,2
2875,FEMALE,30대,직장인,MARRIED,서울시,강동구,44,3.4,3
2876,FEMALE,20대,전문직,MARRIED,서울시,강남구,55,3.8,2
2877,FEMALE,20대,계약직,MARRIED,광주시,남구(광주),55,4.4,2
2878,MALE,50대,계약직,SINGLE,서울시,양천구,M,4.7,3
2879,FEMALE,30대,직장인,MARRIED,경기도,평택시,55,3.6,3
2880,FEMALE,30대,직장인,SINGLE,대구시,수성구,55,6.6,2
2881,FEMALE,50대,직장인,SINGLE,서울시,양천구,44,5.4,2
2882,MALE,40대,계약직,SINGLE,광주시,북구(광주),L,4.1,4
2883,MALE,20대,학생,SINGLE,서울시,양천구,L,2.8,4
2884,FEMALE,40대,자영업,SINGLE,경기도,포천시,55,6.1,2
2885,FEMALE,40대,전문직,MARRIED,충청도,청주시,55,4.6,0
2886,FEMALE,20대,직장인,MARRIED,대구시,북구(대구),66,3.8,4
2887,MALE,40대,직장인,MARRIED,대구시,달성군,L,3.6,4
2888,FEMALE,40대,직장인,SINGLE,대구시,북구(대구),44,4.3,2
2889,MALE,20대,전문직,MARRIED,경상도,함안군,M,1.9,4
2890,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),44,2.9,0
2891,MALE,30대,직장인,MARRIED,광주시,서구(광주),L,3.0,6
2892,FEMALE,20대,전문직,MARRIED,대구시,북구(대구),66,3.0,3
2893,MALE,30대,직장인,MARRIED,서울시,강남구,M,1.3,5
2894,MALE,30대,직장인,MARRIED,서울시,양천구,L,0.5,3
2895,FEMALE,50대,전문직,MARRIED,서울시,강북구,44,4.8,2
2896,FEMALE,50대,직장인,MARRIED,광주시,서구(광주),55,8.5,2
2897,FEMALE,50대,직장인,MARRIED,경상도,북구(포항시),55,5.8,0
2898,FEMALE,20대,직장인,MARRIED,서울시,양천구,55,2.3,1
2899,FEMALE,40대,전문직,MARRIED,서울시,양천구,77,4.4,1
2900,FEMALE,50대,직장인,SINGLE,대구시,수성구,55,6.9,4
2901,MALE,20대,자영업,SINGLE,광주시,서구(광주),L,3.3,5
2902,FEMALE,40대,전문직,SINGLE,대구시,달서구,66,6.3,1
2903,FEMALE,30대,직장인,MARRIED,대구시,중구(대구),44,2.0,3
2904,FEMALE,40대,전문직,MARRIED,대구시,수성구,55,2.4,3
2905,FEMALE,40대,전문직,MARRIED,경상도,북구(포항시),66,5.3,3
2906,FEMALE,40대,직장인,MARRIED,대구시,수성구,66,5.0,2
2907,MALE,30대,직장인,MARRIED,서울시,강남구,L,2.9,2
2908,MALE,20대,자영업,SINGLE,경상도,남구(포항시),S,4.3,7
2909,FEMALE,50대,전문직,MARRIED,광주시,서구(광주),55,1.0,2
2910,FEMALE,30대,전문직,MARRIED,서울시,양천구,66,3.9,2
2911,FEMALE,40대,직장인,SINGLE,광주시,서구(광주),66,3.8,4
2912,MALE,20대,자영업,MARRIED,광주시,광산구,M,0.0,1
2913,FEMALE,20대,계약직,MARRIED,전라도,익산시,44,1.9,2
2914,FEMALE,50대,직장인,SINGLE,경상도,함안군,44,3.8,2
2915,FEMALE,20대,자영업,SINGLE,서울시,양천구,55,6.3,3
2916,MALE,20대,전문직,SINGLE,경기도,포천시,XL,2.7,3
2917,FEMALE,40대,직장인,MARRIED,경기도,화성시,55,5.8,2
2918,MALE,40대,계약직,MARRIED,대구시,달성군,L,3.6,5
2919,FEMALE,40대,직장인,MARRIED,경상도,함안군,66,3.3,0
2920,MALE,30대,전문직,MARRIED,대구시,달성군,L,3.3,6
2921,FEMALE,20대,전문직,MARRIED,대구시,수성구,44,3.3,1
2922,MALE,40대,자영업,SINGLE,전라도,광양시,M,3.7,5
2923,FEMALE,40대,전문직,SINGLE,경상도,북구(포항시),44,6.2,1
2924,MALE,50대,전문직,SINGLE,서울시,양천구,L,4.6,3
2925,MALE,50대,자영업,MARRIED,전라도,광양시,L,2.9,2
2926,FEMALE,30대,직장인,MARRIED,충청도,홍성군,66,5.1,2
2927,MALE,40대,전문직,SINGLE,서울시,강남구,L,3.8,3
2928,FEMALE,50대,전문직,SINGLE,경기도,포천시,66,6.5,3
2929,MALE,60대 이상,직장인,MARRIED,서울시,강남구,L,2.8,0
2930,MALE,40대,직장인,MARRIED,광주시,서구(광주),L,2.5,3
2931,FEMALE,40대,직장인,SINGLE,서울시,강북구,55,7.9,3
2932,FEMALE,30대,전문직,MARRIED,전라도,곡성군,44,2.7,2
2933,FEMALE,50대,자영업,MARRIED,전라도,해남군,55,4.0,3
2934,FEMALE,40대,계약직,MARRIED,경기도,화성시,44,3.2,0
2935,FEMALE,60대 이상,직장인,SINGLE,대구시,달서구,55,5.9,2
2936,MALE,40대,직장인,SINGLE,대구시,수성구,L,3.6,3
2937,FEMALE,50대,자영업,MARRIED,대구시,수성구,55,3.9,2
2938,FEMALE,50대,전문직,SINGLE,대구시,수성구,77,4.6,3
2939,FEMALE,40대,직장인,MARRIED,충청도,진천군,55,2.4,2
2940,FEMALE,40대,전문직,SINGLE,서울시,강북구,44,5.5,4
2942,FEMALE,50대,전문직,SINGLE,대구시,북구(대구),44,5.4,5
2943,FEMALE,50대,직장인,SINGLE,서울시,양천구,44,5.0,3
2944,MALE,50대,직장인,SINGLE,광주시,서구(광주),S,4.0,4
2945,FEMALE,50대,직장인,SINGLE,경기도,가평군,55,5.8,3
2946,FEMALE,50대,직장인,MARRIED,광주시,서구(광주),66,5.0,4
2947,MALE,40대,직장인,SINGLE,서울시,강남구,M,4.6,5
2948,FEMALE,30대,전문직,MARRIED,대구시,달성군,66,5.3,1
2949,FEMALE,50대,직장인,MARRIED,전라도,익산시,44,4.4,1
2950,MALE,60대 이상,전문직,MARRIED,경상도,북구(포항시),L,1.3,0
2951,FEMALE,40대,계약직,MARRIED,서울시,강남구,44,3.1,2
2952,MALE,40대,계약직,SINGLE,서울시,양천구,L,4.2,3
2953,FEMALE,30대,전문직,MARRIED,서울시,강남구,66,5.1,3
2954,MALE,20대,계약직,SINGLE,충청도,진천군,S,3.2,4
2955,MALE,50대,직장인,SINGLE,대구시,달성군,L,6.2,7
2956,MALE,60대 이상,직장인,SINGLE,서울시,양천구,M,4.2,3
2957,FEMALE,30대,전문직,MARRIED,서울시,양천구,66,4.6,3
2958,FEMALE,50대,직장인,MARRIED,광주시,북구(광주),44,2.0,3
2959,FEMALE,30대,직장인,MARRIED,경기도,포천시,55,2.4,2
2960,FEMALE,50대,직장인,MARRIED,경기도,포천시,55,6.3,1
2961,FEMALE,30대,직장인,SINGLE,전라도,구례군,44,5.0,3
2962,FEMALE,40대,직장인,SINGLE,대구시,수성구,44,7.2,2
2963,FEMALE,20대,전문직,MARRIED,경기도,포천시,55,4.9,1
2964,FEMALE,40대,직장인,SINGLE,전라도,광양시,44,5.4,4
2965,MALE,40대,자영업,MARRIED,전라도,광양시,M,1.4,6
2966,FEMALE,30대,직장인,SINGLE,경상도,북구(포항시),66,6.1,2
2967,FEMALE,20대,직장인,SINGLE,서울시,양천구,44,3.7,3
2968,MALE,20대,자영업,MARRIED,광주시,동구(광주),M,0.0,4
2969,FEMALE,30대,직장인,SINGLE,경상도,북구(포항시),55,4.2,2
2970,FEMALE,20대,자영업,MARRIED,경기도,가평군,44,2.1,3
2971,FEMALE,60대 이상,자영업,MARRIED,서울시,양천구,55,2.9,2
2972,FEMALE,30대,전문직,MARRIED,서울시,양천구,55,5.2,1
2973,MALE,40대,전문직,MARRIED,충청도,청주시,L,1.9,2
2974,FEMALE,20대,자영업,MARRIED,서울시,양천구,44,3.6,4
2975,FEMALE,50대,전문직,MARRIED,경기도,가평군,55,5.2,2
2976,FEMALE,20대,자영업,SINGLE,경기도,포천시,44,5.3,2
2977,MALE,30대,직장인,MARRIED,서울시,강남구,XL,0.9,5
2978,MALE,40대,계약직,MARRIED,서울시,강남구,M,2.3,3
2979,FEMALE,60대 이상,직장인,MARRIED,대구시,수성구,55,2.4,3
2980,FEMALE,30대,직장인,MARRIED,대구시,수성구,55,5.7,3
2981,FEMALE,50대,전문직,MARRIED,전라도,곡성군,55,4.2,0
2983,FEMALE,50대,직장인,MARRIED,대구시,달성군,44,4.8,2
2984,FEMALE,20대,전문직,SINGLE,서울시,강북구,55,7.0,4
2985,FEMALE,60대 이상,전문직,SINGLE,서울시,강동구,55,5.6,2
2986,FEMALE,30대,전문직,MARRIED,경상도,북구(포항시),44,2.1,4
2987,FEMALE,40대,직장인,SINGLE,경상도,함안군,55,5.8,1
2988,FEMALE,40대,자영업,MARRIED,전라도,익산시,44,3.9,3
2989,MALE,30대,직장인,MARRIED,충청도,홍성군,M,2.0,4
2990,FEMALE,20대,학생,SINGLE,광주시,남구(광주),44,4.4,4
2991,FEMALE,20대,자영업,MARRIED,서울시,강남구,44,3.9,2
2992,MALE,30대,직장인,MARRIED,서울시,마포구,L,2.4,2
2993,FEMALE,30대,직장인,MARRIED,서울시,강동구,66,3.3,4
2994,MALE,20대,직장인,MARRIED,경기도,가평군,M,2.5,3
2995,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),55,5.0,2
2996,FEMALE,30대,전문직,MARRIED,경상도,남구(포항시),55,3.3,1
2997,FEMALE,50대,자영업,SINGLE,전라도,곡성군,66,5.6,2
2998,FEMALE,40대,직장인,SINGLE,경기도,포천시,66,5.2,6
2999,MALE,20대,직장인,SINGLE,경상도,거제시,L,2.0,5
3000,FEMALE,40대,전문직,SINGLE,충청도,충주시,55,5.0,7
3001,MALE,50대,자영업,MARRIED,서울시,마포구,M,1.4,2
3002,FEMALE,40대,전문직,MARRIED,경상도,거제시,44,3.3,3
3003,FEMALE,50대,전문직,SINGLE,경상도,남구(포항시),55,7.3,3
3004,FEMALE,50대,직장인,MARRIED,경기도,가평군,55,1.9,2
3005,FEMALE,60대 이상,전문직,MARRIED,대구시,달서구,66,3.1,1
3006,MALE,30대,직장인,MARRIED,충청도,청주시,XL,1.4,3
3007,FEMALE,40대,직장인,MARRIED,광주시,서구(광주),44,2.0,4
3008,MALE,50대,전문직,MARRIED,대구시,북구(대구),S,2.4,2
3009,MALE,60대 이상,전문직,SINGLE,서울시,강남구,L,3.3,3
3010,MALE,40대,직장인,MARRIED,대구시,북구(대구),XL,0.4,1
3011,MALE,50대,전문직,MARRIED,경상도,함안군,S,0.0,0
3012,FEMALE,50대,직장인,SINGLE,충청도,홍성군,55,5.6,2
3013,MALE,20대,전문직,MARRIED,대구시,중구(대구),M,1.8,3
3014,FEMALE,50대,직장인,MARRIED,서울시,양천구,44,3.1,2
3015,FEMALE,20대,직장인,SINGLE,충청도,홍성군,66,4.2,2
3016,FEMALE,20대,직장인,MARRIED,충청도,홍성군,66,2.0,2
3017,FEMALE,20대,학생,SINGLE,대구시,수성구,66,6.3,0
3018,FEMALE,40대,전문직,MARRIED,대구시,수성구,55,4.5,0
3019,MALE,40대,직장인,MARRIED,충청도,청주시,M,2.5,4
3020,FEMALE,50대,자영업,SINGLE,서울시,양천구,55,7.8,4
3021,FEMALE,20대,자영업,MARRIED,충청도,청주시,44,2.5,4
3022,FEMALE,50대,직장인,MARRIED,경상도,북구(포항시),66,3.3,1
3023,MALE,30대,전문직,MARRIED,광주시,북구(광주),S,0.4,4
3024,FEMALE,30대,직장인,MARRIED,서울시,강남구,44,3.7,3
3025,FEMALE,50대,자영업,MARRIED,경기도,평택시,55,3.0,3
3026,FEMALE,20대,자영업,MARRIED,전라도,익산시,55,2.5,1
3027,FEMALE,20대,계약직,MARRIED,서울시,강남구,77,2.2,1
3028,FEMALE,30대,직장인,MARRIED,경기도,화성시,55,2.4,3
3029,MALE,30대,계약직,SINGLE,충청도,청주시,L,3.8,5
3030,FEMALE,30대,직장인,MARRIED,경기도,가평군,66,3.6,4
3031,FEMALE,40대,직장인,MARRIED,대구시,북구(대구),44,3.4,1
3032,MALE,40대,직장인,MARRIED,광주시,북구(광주),M,1.4,2
3033,FEMALE,50대,직장인,SINGLE,전라도,곡성군,55,4.6,2
3034,FEMALE,20대,전문직,SINGLE,대구시,중구(대구),55,4.5,5
3035,FEMALE,20대,직장인,MARRIED,서울시,강동구,66,2.0,1
3036,MALE,40대,전문직,MARRIED,서울시,강남구,S,0.0,5
3037,MALE,50대,전문직,MARRIED,서울시,마포구,L,1.7,2
3038,FEMALE,20대,전문직,MARRIED,대구시,수성구,66,2.9,4
3039,FEMALE,30대,전문직,MARRIED,충청도,진천군,55,3.4,0
3040,FEMALE,60대 이상,계약직,SINGLE,대구시,달서구,44,5.5,1
3041,MALE,30대,직장인,SINGLE,경기도,화성시,L,4.0,2
3042,FEMALE,20대,학생,MARRIED,서울시,강남구,44,4.6,2
3043,FEMALE,30대,자영업,MARRIED,경상도,북구(포항시),55,3.6,3
3044,FEMALE,40대,직장인,SINGLE,경기도,화성시,44,4.8,3
3045,MALE,50대,전문직,SINGLE,충청도,청주시,L,2.7,5
3046,MALE,40대,직장인,MARRIED,대구시,수성구,L,0.1,2
3047,FEMALE,20대,직장인,SINGLE,서울시,마포구,55,7.4,2
3048,FEMALE,50대,전문직,MARRIED,전라도,해남군,44,2.6,2
3049,FEMALE,40대,직장인,SINGLE,광주시,서구(광주),55,5.9,5
3050,FEMALE,40대,전문직,MARRIED,충청도,청주시,66,4.0,2
3051,MALE,50대,계약직,SINGLE,서울시,마포구,L,4.3,6
3052,MALE,40대,직장인,MARRIED,광주시,서구(광주),S,1.7,2
3053,MALE,20대,자영업,MARRIED,대구시,달성군,XL,0.0,3
